ISBN,書籍簡介
9789865232337,"


	一、本書依據民國一○七年教育部發布之十二年國民基本教育課程綱要技術型高級中等學校數學領域「數學 A」編寫而成。

	 

	二、本書適用於家政群、藝術群等三年級總複習使用，內容包含第一冊至第四冊。

	 

	三、本書提供「考前衝刺」，濃縮教材精華，集合重要定義、性質、公式。

	 

	四、每章內容依序為「重點整理」、「例題與練習」、「類題演練」、「綜合模擬測驗」、「歷屆試題精選」、「火紅素養題」等六個部分。

	 

	1. 重點整理：將各章節重要觀念及公式有系統的整理，以條列或圖表化本章重點所在，詳細說明各章相關知識，讀者可立即鞏固重點知識。

	 

	2. 例題與練習：在重點整理之後，立即安排例題與練習，再搭配線上影音教學，有效提升學習能力。

	 

	3. 類題演練：每主題後皆編有題型之課後練習，方便讀者可檢視自我學習成效。

	 

	4. 綜合模擬測驗：先以「基本題」演練熟悉該小節的內容，緊接著有「挑戰題」作為進階的複習，提高解題技巧。

	 

	5. 歷屆試題精選：本書將近十年的統測試題分章置於各章末，讀者閱讀全章後，可自我測試，加強熟練曾經考過的試題，增加考試信心。自107年度起，測驗中心公告每一選擇題的考生答對率，並依據答對率來判別難易度（答對率小於40%表示困難，大於等於40%、小於70%表示中等，大於等於70%表示容易）。

	 

	6. 火紅素養題：新課綱強調素養導向，本書於章末編有火紅素養題供練習，使讀者提前熟悉未來考題趨勢，輕鬆面對統測素養題型！

	 

	五、本書內容力求完善，編校嚴謹，然疏漏恐仍難免，尚祈諸位先進、老師、讀者不吝賜教，不勝感激

	 

"
9789865206307,"

◎課綱主題分類‧完全對應評量範圍◎藍字標示核心公式，考試必考關鍵◎圖表輔助解題，說明破題方向根據108課綱（教育部107年4月16日發布的「十二年國民基本教育課程綱要」）以及技專校院招生策略委員會107年12月公告的「四技二專統一入學測驗命題範圍調整論述說明」，本書期學生們能「結合探究思考」，培養核心能力。本書內容之編寫是配合數學(A)命題大綱之範圍做各單元的分類，輔以有系統的整理，提供詳細解析與破題要訣，讓考生破除背公式的迷思，改以邏輯思考方式來解題，透過觀念釐清的基礎以及試題的勤加練習，勢必讓考生事半功倍，締造考試佳績，對於考生在準備數學這一科必定有莫大的幫助。大考前，了解考題類型，熟悉試卷結構，可以減輕同學在考試時的緊張程度。本書藉由重要考點統整、作者精心編著的牛刀小試，以及各單元後面的精選考題，可以幫助考生熟悉考題結構、題型，提供臨場應試的安定感，讓考生產生一種預期的心理，大大地降低緊張程度。數學科的準備方式，除了研讀各冊重點公式外，另一個方法就是從演練歷屆試題入手。本書編纂的出發點就是為即將應試的考生，提供一個測試自我數學實力的園地。相信經由觀念釐清的方式以及試題的加強練習，勢必讓考生可全方位學習，高分上榜手到擒來。
                    
"
9789865204624,"


	◎頂尖國文能力全面提升‧符合趨勢‧掌握脈動
	半導體教父張忠謀曾在一場國際招商會議的高峰論壇上，提出「中文優勢論」。他說，在大中國市場興起的時代，中文能力已成為臺灣吸引外資的人才優勢。日本經濟大師大前研一也說，臺灣人具備的語文優勢，全世界沒得比；未來光是提供中國大陸腦力服務，就會忙死臺灣2,300萬人。但是我們卻不斷的聽到專家學者大聲疾呼要「搶救國文大作戰」！
	「搶救國文大作戰」，到底要如何學好國文或怎樣才能提昇國文的能力？老實說這是一個既簡單又複雜的問題。
	任何的一種學習都有基本的功夫在，而學習語文最重要的就在於多讀、多看、多寫。所謂「熟讀唐詩三百首，不會作詩也會吟」就是這個道理。

	◎重點內容勢在必得‧表格統整‧架構清晰
	因應108新課綱，這本書試著從日常生活的角度來編寫，以表格化的方式，簡單明瞭地呈現重點，內容不以現行版本的課文為主，而是打散後彙整成形音義、語言、應用文、國學常識、韻文常識、散文常識、修辭和文化基本教材及作文九個項目，並加入歷屆考古試題及各類題庫，務必使同學在迎接統測的重大關卡時，能在最短的時間內達到最佳的學習成果。

	◎最強名師詳細解析‧精要詳盡‧厚植實力
	書中除了將考試內容透過主題式的考題編排，還提供了近年統測試題及名師逐題解析，以便於掌握近年出題方向與答題關鍵，並且清楚了解每個主題的重點。只要加強練習，掌握答題技巧，面對任何題目都能迎刃而解。
	雖然很多人都認為，語文沒有捷徑，不能速成，但仍衷心的期盼，本書可以作為同學迎接考試的強心劑！相信經由觀念釐清的方式以及近年試題的加強練習，統測國文必能獲取高分。

"
9789860666205,"


	1.蒐集近6年歷屆考題 (105~110年度)

	2.題題詳解，清晰說明重要字詞用法

	3.簡單精準的例句，協助讀者掌握考試重點

	4.詳解本附光碟或可掃描 QR Code 聆聽講解音檔，學習不設限

	 

	有感於坊間專為高職生出版的升學用書，多為簡答且解析又不夠完整的參考書，因此我們出版本書的目的，就是要從根本出發，協助所有高職同學培養對英文的熱愛及答題的技巧，使他們對未來的四技二專入學測驗不再畏懼，甚至以超高分通過這個令許多高職學生頭痛的英文科測驗。

	 

	本書蒐集歷屆試題 6 回。讀者可先將本書試題本從頭到尾完整做完，充分了解歷屆考題的內容與題型。仔細聆聽音檔內賴世雄教授和資深講解老師奚永慧（Wesley）的試題解說，邊聽邊詳記筆記。反覆閱讀詳解本解析至少兩遍以上，特別圈註重要字詞及相關用法。最後請重複聆聽講解音檔，樹立基本答題概念與應考能力。這種視聽雙管齊下的方式最能在短時間之內迅速培養職校同學的英文功力。並且為了讓同學能夠隨時隨地學習，我們特地將音檔都上傳雲端，同學只要掃瞄 QR Code，就能馬上用手機播放音檔，學習不設限，好用又方便。若能配合本書用心學習，當可輕易奪取高分，進入理想的大學，這也是我們最大的期望！

	 

本書特色

	 

	蒐集近6年四技二專統測歷屆英文考題，題題詳解，清晰說明重要字詞用法，並搭配MP3光碟或掃描QR Code聆聽賴世雄教授及資深講解老師奚永慧的解說。視聽雙管齊下的方式最能在短時間之內迅速培養職校同學的英文功力。

"
9789865204631,"

108新課綱上路，近年考題趨勢也因應而變。近五年的國文試題，可歸納出下列幾項特徵：一、古文比例逐年下降過去的古文考題共占25題，近年則都降至20題以下，比例逐年下降。二、韻文考題明顯增加一向被當作教學重點的詩詞韻文，每年都有10題左右，分量不可謂不重。三、重視閱讀理解能力題組型的閱讀測驗比重提高，再加上綜合測驗中的句義、段落文義的理解，都需要正確而快速的閱讀能力，如何在平時加強閱讀的能力將是考試成敗的一大關鍵。總括來說，近年來試題難度不高，特別艱深或具爭議性的題目不多。程度好、較細心的學生應可拿到九十分左右，一般程度也有六、七十分，是考試中很好取得分數的一科，同學宜好好把握。只要按部就班做題目，考上第一志願實際上非常簡單，對於接下來要考試的同學，強烈建議搭配本書，保證事半功倍，輕鬆拿到高分！本書內容可分為主題式實力加強題庫、全範圍綜合模擬考、近年試題彙編三部分。本書特色如下：◎主題式實力加強題庫‧考題駕輕就熟第一部分為主題式實力加強題庫，依題型類別區分為9大主題，針對形音義、修辭、文法、國學常識、閱讀測驗與應用文等常見題型獨立成篇，蒐羅相關題型，供精進學習之用，期盼能在最短的時間內達到最佳的學習效果。◎全範圍綜合模擬考‧提升臨場經驗第二部分全範圍綜合模擬考，模擬正式統測國文科考試而命題，共計六回，藉此能熟悉考試模式，提升應考經驗。◎收錄106~110年統測試題，考前衝刺最有效本書第一部分收錄了106~110年統測國文科考試試題，藉此可熟悉考試趨勢、熟悉臨考感覺之用；並由名師解析、逐題均有詳細重點，以便於掌握近年出題方向與答題關鍵，並且清楚了解每個主題的重點。只要加強練習，掌握答題技巧，面對任何題目都能迎刃而解。
                    
"
9789865676926,"

完整蒐集歷屆統測高頻單字，統彙三大版本單字及四技二專常用英語單字。背完這些單字，題型怎麼變都不怕！背完單字 = 秒懂考題想要戰勝統測，這本一定得準備！108課綱核心素養嚴選強化字詞變化及運用，背完單字=秒懂考題必備：完整蒐集歷屆統測高頻單字，統彙三大版本單字及四技二專常用英語單字。必練：「小試身手」驗收每單元學習成效，且精心設計統測英文非選題型，延伸你的字彙力，提升應考戰鬥力。必用：單字例句融入搭配用法，並附上重要詞類變化、中文翻譯、同反義字及延伸重點，讓你學完單字就知道如何運用。必聽：掃描 QR Code 聆聽專業外籍老師朗讀的單字及例句，訓練發音及聽力，邊讀邊記好輕鬆。每回單元皆附【小試身手】練習題，題型涵蓋：單字選填：根據提供的單字，依句意填入題目句子中字彙測驗：含「單字選擇題」及「同義字選擇」非選題：含「填充」、「句子重組」及「中譯英」※本書部分內容取自「I01 四技二專超高頻統測英文單字」
                    
"
9789864559176,"


	重點整理詳實易懂、題型由淺入深，附有解題小技巧提醒同學解題的小撇步，減輕同學在解題時所遇到的痛苦；針對統一入學測驗命題趨勢編寫，是老師課後補充或同學自我學習的最佳輔助教材。

"
9789863089063,"


	1. 打破傳統文法思維，以最簡易方式講解。

	2. 大量練習，運用「遺忘曲線複習表」，擬定完備學習計劃。

	3. 無難字，不造成教學上之困擾。

	4. 適用於入門、複習及補救之教學。

	5. 配合測驗卷，檢視學習成效。

	 

"
9789865233112,"


	1.倒數十週：尤其適合高三的同學來做最後衝刺。本書含有仿統測模擬測驗，以及歷屆試題。

	 

	2.考前衝刺：熟悉近年測驗題型與方向，能夠讓同學在考前掌握考試趨勢與變化，瞭解命題重點。

	 

	3.全部解題：為了讓同學能切實地獲得解答，本書逐題做詳解，也會針對某些文法題作句型分析，讓同學平時作答時就可以培養解題技巧。

	 

	4.造就完美：模擬測驗練習之後，立刻再做歷屆試題，讓同學能夠Practice makes perfect!

"
9789865232979,"


	1.本書之文法句型，皆為統測綜合測驗必考重點。
	2.依程度及能力，文法分級學習。
	3.將文法由繁化簡，使學生易於了解吸收。
	4.「立即練習」教師可即時檢視學生學習效果。

"
