ISBN,書籍簡介
9789573284321,"


日本Amazon暢銷榜、新書榜、人氣榜第一名！
你從不知道的動物行為冷知識


	鴨嘴獸具有殺死狗的毒針！！
	章魚會打開瓶蓋外還會辨識人臉！！
	沒有頭的雞居然還能存活一年半！！
	紅頭伯勞的儲食是將食物做成一夜干！！
	動物界的異形原來是蠕紋裸胸鯙(錢鰻)！！
	水蟲熊能耐高溫、低溫和輻射是地球最強生命體！！
	燈塔水母能返老還童，是唯一「不老不死」的動物！！
40種有怪癖的動物內幕全面揭曉！

	這本《有怪癖的動物超棒的！圖鑑》是一本徹底讓不愛科學的大眾愛上的動物行為專書。倉鴞的幼鴞會禮讓食物給最餓的幼鴞先吃，提高存活率；扁頭泥蜂會讓蟑螂變成殭屍，讓蟑螂自己走進扁頭泥蜂的家送死；伯勞鳥會將獵食的蛙鳥昆蟲串在樹枝上，有儲食的習慣；最長壽的脊椎動物不是龜類，而是大西洋睡鯊，他們可以活到400歲以上……各種顛覆認知的動物行為，在作者的筆下成為一張張有趣的圖畫，加上擬人化的對話框更是讓人忍不住捧腹大笑，所有文字更有專業科學家的審訂，確保所有知識都是正確無誤的。

"
9789864439768,"

開始養蜥蜴，餵食、健康照護知識一本掌握！收錄超過30種蜥蜴小檔案本書為多種食蟲蜥蜴的飼養指南，並著重於飲食與飼養環境，無論是爬蟲類的專家或新手，都能找到解決飼養問題的方法，幫助你正確地照顧這些獨特且趣味橫生的寵物！★ 教你如何創造各個物種的理想棲地★ 完整的飲食與餵食資訊，介紹各種餵食用動物★ 正確的健康照護知識★ 涵蓋30種以上蜥蜴，包括：．鬃獅蜥．孔雀針蜥．豹紋守宮．砂魚蜥．巨板蜥．眼斑石龍子．橙點石龍子　．肥尾守宮　　．飛蹼守宮本書特色 1. 涵蓋多種食蟲蜥檔案！收錄30種以上蜥蜴資訊。2. 飼育全面攻略，詳細介紹食蟲蜥的飼養環境、餵食與健康照護。3. 資訊容易閱讀且實用，更有生動的圖片註解，輕鬆掌握飼養基本重點。
                    
"
9789864439607,"

鬃獅蜥是最受歡迎的爬蟲類之一，也是最棒的寵物蜥蜴！鬃獅蜥是溫馴的動物，具有奇特的外表，而且似乎喜歡和飼主互動！照顧鬃獅蜥並不困難，但是方法必須正確。如果想要你的鬃獅蜥活得健康，必須要準備好正確的飼育環境和食物。本書是鬃獅蜥的完全照護指南，生動的邊框和圖文說明能幫助飼主掌握飼育關鍵，幫助你把你的鬃獅蜥照顧得健健康康！★收錄鬃獅蜥自然史資訊★打造完美棲地的教學★詳盡的繁殖教學★最新健康照護資訊★侏儒鬃獅蜥的照護和繁殖資訊 本書特色1.飼育全攻略！從飼養環境、餵食、繁殖到各種常見疾病都有介紹！2.入門超方便！資訊容易閱讀且實用，更有生動的圖片註解，讓你輕鬆掌握飼養基本重點！3.認識更深入！介紹8種鬃獅蜥屬種類，收錄內陸鬃獅蜥與侏儒鬃獅蜥的完整照護資訊，讓你陷入鬃獅蜥的無窮魅力中！
                    
"
9789864439614,"

收錄派球蟒等超過20種品系資訊最受歡迎的寵物蛇之一！性格溫順又有趣的球蟒，有著各式各樣令人嘆為觀止的顏色與花紋，雖然照顧球蟒並不困難，但仍有需要特別注意的地方。本書將詳細介紹如何照護迷人又美麗的球蟒，藉由醒目的專欄及圖片，讓飼主一本掌握飼養球蟒的秘訣！★ 介紹球蟒自然史★ 教你創造球蟒的理想棲地★ 詳細的繁殖解說★ 正確的健康照護知識★ 包含超過20種球蟒品系資訊本書特色1. 收錄球蟒多種品系！一次欣賞各種美麗花紋的球蟒。2. 飼育全面攻略！詳細介紹球蟒的飼養環境、餵食、繁殖與健康照護。3. 資訊容易閱讀且實用，更有生動的圖片註解，輕鬆掌握飼養基本重點。
                    
"
9789864439492,"

適合新手的最佳入門蛇！長久以來，玉米蛇都有最佳寵物蛇的美譽。牠們色彩明豔的外觀、溫馴的天性和簡單的照護需求，贏得飼主們的喜愛。本書提供玉米蛇與其相關物種北美鼠蛇的照護指南，包括黑鼠蛇、德州鼠蛇、貝爾德鼠蛇及跨佩科斯鼠蛇。醒目的方框與圖文說明，讓飼主掌握飼養關鍵，幫助你把愛蛇照顧得健健康康！★ 收錄北美鼠蛇全物種資訊★ 認識玉米蛇的狩獵捕食技巧★ 教你打造玉米蛇的飼育箱★ 正確的健康醫療照護知識★ 繁殖的詳細解說本書特色1. 收錄玉米蛇與相關物種北美鼠蛇的照護指南。2. 飼育全面攻略，詳細介紹玉米蛇的飼養環境、餵食、繁殖與健康照護。3. 資訊容易閱讀且實用，更有生動的圖片註解，輕鬆掌握飼養基本重點。
                    
"
9789865112509,"


	最全面、最詳細的醫學小百科
	讓寶貝倉鼠遠離意外＆疾病
	健康快樂地度過每一天！

	圓滾滾的無辜大眼、毛茸茸的柔軟身體，好照顧、飼育空間不大的倉鼠，可說是最萌、最容易上手的小寵物，但容易飼養的倉鼠，相對地也非常脆弱，只要飼養的環境不清潔、溫度和濕度管控不當，或是提供的食物營養不均衡等，就很容易招致疾病。加上專門診治的動物醫院少之又少，因此如何避免讓倉鼠生病或受傷、早期發現＆治療是飼主的首要之務！
	本書是由倉鼠愛好者＆專業獸醫共同攜手合作，提供從日常健康管控到傷病預防的各項實用知識，包括如何打造讓倉鼠不易生病的環境、該如何替寶貝倉鼠進行健康檢查、倉鼠容易罹患的疾病有哪些、受傷或生病時該如何處理或治療等等，可說是一本從倉鼠出生到終老都派得上用場的實用醫學小百科。
	倉鼠的壽命，就算長一點也僅3年左右。3年真的是一眨眼就過去的時光。希望大家能夠極盡所能，讓倉鼠在短短的一生當中，過得舒適又幸福。
	大家都知道，寵物的壽命遠不及人類，尤其倉鼠的壽命最長也僅3年左右。3年真的是一眨眼就過去的時光，希望大家能夠盡己所能，讓自己和寶貝倉鼠共度短暫卻幸福的同居生活！

	★全方位！專為倉鼠設計的生活照護指南書
	從均衡的營養、溫濕度控管到健康檢查的要點等等，列出倉鼠的成長過程中，飼主必備的所有知識，讓你安心用正確的方法，養出健康小夥伴。
	★超完整！仔細解說常見疾病的預防＆治療方法
	為了及早發現、及早治療，要事先了解各病症的症狀及預防方法，包括咬合不正、頰囊脹大、皮膚炎等常見病症，只要對照本書內容，都能準確掌握。
	★最易懂！詳盡的知識解說＋全彩插畫、照片
	透過倉鼠愛好者的實際飼育經驗，加上專業獸醫的監修審訂，內容深入淺出且完全切合飼主需要，同時搭配實際照片與可愛插畫解說，複雜知識一看就懂。

"
9789864438310,"

澤龜(aquatic turtle)泛指棲息在淡水的烏龜。住在河流和池塘的烏龜們是新興的熱門寵物，因為他們迷人的行為舉止，美麗的顏色和可愛的臉蛋迷倒所有年齡層的人。然而這些動物無法在只有水缸加上幾塊石頭的情況下活得長久，如果想要心愛的寵物烏龜健健康康，必須提供他們正確的環境和食物。書內有豐富多彩的側邊欄、對話框和照片，點出飼主應了解的關鍵主題，幫助你和烏龜相處的時光幸福而長久！●自然史資訊●如何打造室內及室外棲地●加溫、光照以及過濾方式●營養和餵食的完整指南●繁殖入門●多個物種的介紹及照護資訊本書特色★飼育全面攻略！從飼養環境、餵食、繁殖到健康照護都有介紹。★一次收藏澤龜無窮魅力！包含紅耳龜、泥龜與麝香龜等多種物種的完整介紹。★入門超方便！資訊容易閱讀且實用，更有生動的圖片註解，輕鬆掌握飼養基本重點。★烏龜和一般寵物不一樣！討論正確的烏龜飼養觀念。
                    
"
9789864434640,"


由最了解寵物貂的獸醫師詳細解說，
維持愛貂健康必備的健康百科！

 所有貂飼主都該擁有的一本書！
 特別設計「貂的症狀索引表」，幫助飼主查找病症對應疾病！

 貂的三大疾病有胰島素瘤、淋巴瘤、腎上腺疾病，都是常見於貂的腫瘤性疾病。除此之外，生性好奇喜歡啃咬物品的貂，也常發生胃腸道內異物吃下不該進肚的東西。為了維護愛貂的健康，了解各種常見於貂的疾病非常重要！本書將帶領飼主認識這些常見疾病的成因、主要症狀及治療方法，幫助飼主及早發現愛貂的異常、及早治療！

 ●為了守護愛貂的健康，需要了解貂的身體構造！
 ◎貂是怎樣的生物？

 活潑好動、有著旺盛好奇心的貂是夜行性動物，聽覺敏銳。皮膚密布著皮脂腺，散發著特殊的體味（麝香味）。有銳利的爪子但無法像貓爪一樣往內縮。披毛有兩層，一年有兩次換毛期。貂的體格體長腿短，身體的柔軟性極佳。屬於肉食性動物，而且因為腸道很短的關係，所需的消化時間也很短。

 ●預防勝於治療，做好健康管理才能避免讓貂生病！
 ◎守護愛貂健康的十大守則：
 1. 充分了解貂是什麼樣的動物。
 2. 了解每一隻貂都有自己的個性。
 3. 打造合適的飼育環境。
 4. 給予適當的營養。
 5. 讓貂保持充足的運動量。
 6. 和貂維持充分的互動。
 7. 避免讓貂承受過度的壓力。
 8. 具備貂常見疾病的相關基本知識。
 9. 找到值得信賴的動物醫院。
 10. 做好日常的健康確認工作，以及一年一度的健康檢查。
      
本書特色

 ★為貂飼主們精心編寫的醫學百科！
 幫助貂飼主們在日常生活中觀察愛貂的健康情形，補充健康檢查及日常照護等預防疾病發生的醫療相關知識，讓疾病及早發現及早治療！
 ★詳細解說貂的身體各個部位疾病！
 癌症腫瘤、牙齒、眼睛、消化器官、泌尿器官、生殖器官、循環器官、外部寄生蟲、病毒性疾病等。全面解說各種疾病發生原因、症狀及防治方法。
 ★解決疑難雜症、終身受用！
 緊急救護方法、高齡貂的照護及安養等，傳授為貂量身訂做的照護技巧，讓愛貂保持健康與活力！

"
9789862356777,"


有毒勿近奇異生物    Ｘ　以身試毒冒險家的奇妙相遇

美國自然史博物館【毒物威力特展】策展人‧生物學博士驚人之作！！

＊隨書附贈台灣版限定海報＊


海 + 陸 + 空３６種有毒物種的祕密武器

怪奇生物知識考 Ｘ 自然風格線條畫

 面對捕食者的威脅，有一群體型屈居劣勢、逃跑能力較弱的生物，

 演化出了各種致命毒器，因而反轉了他們與天敵間的關係，更讓獵物避之唯恐不及。

 但他們沒料到，人類的好奇心沒有極限，

 許多冒險家無畏走進這群「膽小」生物的攻擊範圍內，

 有去無回的危機就此發生——


  「活物勿近！」

 摸了會痛到骨子裡的貓毛蟲、零解毒劑的海中芋螺、

 羽毛上有神經毒的美麗鳥兒、讓宿主癱瘓的吸血怪物……

 這些不該碰、不該吃、會叮咬人的致命動物究竟有何魅力，

 讓冒險家們寧願送命也想一探究竟？

｜嗜毒饕客 Ｘ 野外求生專家 Ｘ 生物學家的現身說法！｜

 一道土耳其香料烤鵪鶉，為何讓一場盛宴瞬間變成賭命輪盤遊戲？

 一名紐西蘭的少女被發現在泡澡時死亡，身上還留有一根八吋長的魟魚毒刺刺穿胸口！？

 可愛的小尖鼠，巢裡卻塞了一堆中毒癱瘓的幼蟲活屍，活像賣著義大利香腸的小吃店櫥窗。

  竟然有人會帶著寵物蠑螈上酒吧，而且還……泡酒吃掉！？（然後他／牠就死掉了。）

｜警告標語：外面的動物最好別亂碰、沒洗手更別放嘴巴。｜

"
9789864434305,"


 圓滾滾、無辜的眼睛，
 色彩斑斕的神祕花紋，
 原來蛇類如此可愛又充滿魅力！

  

 介紹剛接觸蛇類的新手初次養蛇的飼養法，
 從入門蛇類開始朝夢想中的蛇類邁進，
 在可愛的實照與插畫中認識蛇類的生態及養育知識！

  

 ◎蛇類的壽命有多長？
 ◎蛇類的一生會脫皮幾次？
 ◎脫皮時該注意什麼？
 ◎如果只單養一條蛇，牠會感到寂寞嗎？
 ◎可以和其他寵物一起飼養嗎？
 ◎每一種蛇類的飼養方式都一樣嗎？

  

 ◆剛入門的新手，最重要的一點是選擇「容易飼養的種類」。
 有一部分的蛇個性較為暴躁，需要特別提高警覺。也有某些種類對溫度的變化較為敏感，所以飼主必須做好嚴格的溫度管理，才能確保蛇的生命無虞。但如果不是難度特別高的種類，養蛇甚至比養貓或養狗來得輕鬆簡單！

  

 ◆養蛇之前，先了解蛇的生態！
 蛇屬於變溫動物，無法自行提高體溫。因此，溫度管理是養蛇時最重要的工作。成蛇一個月只進食一到兩次，不會發出叫聲，也不需要寬敞的居住空間。即使住在狹小的套房也能飼養，是養蛇的一大優點！

  

本書特色

  

 ★圖片豐富！可愛的插圖搭配溫馨俏皮的蛇類寫真，絕對一改對蛇既有的刻板印象。
 ★特別排版！蛇類圖鑑的實照分全身及頭部特寫，可以充分觀察各品種的不同之處。
 ★本地介紹！特別收錄臺灣爬蟲類餐廳與咖啡廳的資訊，介紹讀者近距離接觸蛇類的好去處。

"
