ISBN,書籍簡介
9781716391965,"

Learn how to use the open-source software platform that will help you to create, deploy, and run your applications using containers!This step-by-step guide is the essential introduction you need to Docker and the proprietary process of containerization. With the information in this book, you will learn how to set up a coding environment on Linux, Mac, or Windows workstation and you will learn each of the commands that you will need in order to run and manage the images and containers in your environment.This guide will take you from a beginner's knowledge of Docker, all the way to expert. You will be able to navigate the DockerFile and you will learn how to use Docker to build enterprise-grade Docker images. This guide will teach you about Docker swarm, Docker volumes, and Docker networks so you can use all of these features with Docker stacks. This will allow you to deploy, define, and maintain completely scalable and fault-tolerant multi-container applications.In this guide, you will learn: How to set up your Docker workstation on several platformsHow to utilize a number of commands with parameters that are specific to DockerHow to create and use Docker volumesHow to scale your multi-container operations so growth is not only possible, it's assuredSo much more!Don't wait; ﻿get your introduction to Docker today and learn how you can implement this revolutionary platform with your team, on the most popular operating systems on the market today.Buy your copy now and get started on containerizing your applications!
                    
"
9789860776140,"


還在MySQL嗎？
	全世界都在NoSQL了，首選當然就是Redis！
	好裝好用還能用Docker做叢集分佈，帶你進入巨量資料的世界。


	絕大多數Redis初學者只會拿Redis當Map用，只會在單機環境上只會針對String資料類型進行SET和GET操作，這當然不是Redis！Redis本身就支援多台叢集的功能，這才是NoSQL的精神所在。當系統出現大量存取需求時，單台Redis伺服器並沒有形成高可用的運行環境，這也是大家使用Redis最常見的錯誤。

	本書程式設計師提供一本實戰開發的Redis圖書，包括高頻使用的Redis運行維護知識、使用常用的Redis Java Client API框架Jedis來操作Redis伺服器的知識和技能。書中充實地介紹了常用Command命令的使用方法，介紹的命令的覆蓋率達到90%以上。當然最流行的Docker佈署方式也是Redis的最佳拍檔，本書也完全介紹。

▌本書重點
	完整解析Redis的5大資料類型String、Hash、List、Set和Sorted Set
	Connection類型命令
	Key類型命令
	HyperLogLog、Redis Bloom布隆篩檢程式
	控制頻率的Redis-Cell模組
	高性能佇列的Pub/Sub命令
	資料排序統計的Streaming
	批次執行的Pipelining
	持久化、主從複製以及檢查點的故障發現/轉移
	使用ACL來對Key進行保護

▌目標讀者
	所有使用 Redis 和 Jedis 進行程式設計的開發人員。
	伺服器和資料儲存系統開發人員。
	分散式系統架構師。
	網際網路技術程式設計師。
	網際網路技術架構師。

"
9781716185069,0
9781617297212,"

Summary The best way to learn microservices development is to build something! Bootstrapping Microservices with Docker, Kubernetes, and Terraform guides you from zero through to a complete microservices project, including fast prototyping, development, and deployment. You'll get your feet wet using industry-standard tools as you learn and practice the practical skills you'll use for every microservices application. Following a true bootstrapping approach, you'll begin with a simple, familiar application and build up your knowledge and skills as you create and deploy a real microservices project.  Purchase of the print book includes a free eBook in PDF, Kindle, and ePub formats from Manning Publications.  About the technology Taking microservices from proof of concept to production is a complex, multi-step operation relying on tools like Docker, Terraform, and Kubernetes for packaging and deployment. The best way to learn the process is to build a project from the ground up, and that's exactly what you'll do with this book!  About the book In Bootstrapping Microservices with Docker, Kubernetes, and Terraform, author Ashley Davis lays out a comprehensive approach to building microservices. You'll start with a simple design and work layer-by-layer until you've created your own video streaming application. As you go, you'll learn to configure cloud infrastructure with Terraform, package microservices using Docker, and deploy your finished project to a Kubernetes cluster.  What's inside  Developing and testing microservices applications Working with cloud providers Applying automated testing Implementing infrastructure as code and setting up a continuous delivery pipeline Monitoring, managing, and troubleshooting About the reader Examples are in JavaScript. No experience with microservices, Kubernetes, Terraform, or Docker required.  About the author Ashley Davis is a software developer, entrepreneur, stock trader, and the author of Manning's Data Wrangling with JavaScript.  Table of Contents 1 Why microservices? 2 Creating your first microservice 3 Publishing your first microservice 4 Data management for microservices 5 Communication between microservices 6 Creating your production environment 7 Getting to continuous delivery 8 Automated testing for microservices 9 Exploring FlixTube 10 Healthy microservices 11 Pathways to scalability
                    
"
9789389845877,"

Build robust and secure applications using the building blocks of Docker  Key FeaturesUnderstand the fundamentals of Containers. Understand the working of the entire Docker ecosystem.  Learn how to utilize Docker Networking capabilities to its fullest. Learn how to secure Docker Containers. Get familiar and work with Docker Enterprise Edition. DescriptionThe book starts by introducing Containers and explains how they are different from virtual machines, and why they are the preferred tool for developing applications. You will understand the working of Images, Containers, and their associated Storage and will see how all the moving parts bind together to work synchronously. The book will then focus on Docker Swarm, the mechanism for orchestrating several running Docker containers. It then delves deeper into Docker Networking. Towards the end, you will learn how to secure your applications, especially by leveraging the native features of Docker Enterprise Edition.What will you learn Learn how to use Docker Images. Get to know more about Docker Storage.  Learn how to use Volume plugins in Docker services.  Learn how to deploy a service to the Swarm. Learn how to manage, scale, and maintain containerized applications. Who this book is for This book is for anyone who is looking to learn Docker. It is also useful for professionals who are looking to build and deploy web apps using Docker.Table of Contents 1. Introduction to Containerization and Docker2. Containers and Images3. Storage Drivers and Volumes4. The Container Network Model and the Docker Bridge5. Docker Swarm6. Docker Networking7. Docker Security-18. Docker Security-IIAbout the Authors  Saibal Ghosh has spent a substantial part of his career working with databases. However, in the last few years, he gravitated towards the cloud, cloud security, and newer technologies like Docker and Kubernetes. He has developed a deep understanding of these concepts and technologies bolstered by the insight gained from many years of experience working with applications, databases, storage and infrastructure, and the understanding of how data is stored, moved, and secured.He currently works as a Principal Architect in Ericsson India Ltd. and spends a substantial amount of time playing around with Docker and Kubernetes. He holds numerous certifications around applications, databases, cloud, and cloud security and is also a member of Leader's Excellence, Harvard Square.  Your LinkedIn Profile:  https: //www.linkedin.com/in/saibal-ghosh-mle%E2%84%A0-ccsk-prince2-%C2%AE-469b0a7/
                    
"
9781838983444,"

Get started with Docker on your local machine and progress towards deploying useful applications in production with this simplified, practical guideKey FeaturesGet a working understanding of Docker containers by incorporating them in your development processComplete interesting exercises to learn how to secure and control access of your containersWork with advanced features of Docker to make your development process smoother and reliableBook DescriptionNo doubt Docker Containers are the future of highly-scalable software systems and have cost and runtime efficient supporting infrastructure. But learning it might look complex as it comes with many technicalities. This is where The Docker Workshop will help you.Through this workshop, you'll quickly learn how to work with containers and Docker with the help of practical activities. The workshop starts with Docker containers, enabling you to understand how it works. You'll run third party Docker images and also create your own images using Dockerfiles and multi-stage Dockerfiles. Next, you'll create environments for Docker images, and expedite your deployment and testing process with Continuous Integration. Moving ahead, you'll tap into interesting topics and learn how to implement production-ready environments using Docker Swarm. You'll also apply best practices to secure Docker images and to ensure that production environments are running at maximum capacity. Towards the end, you'll gather skills to successfully move Docker from development to testing, and then into production. While doing so, you'll learn how to troubleshoot issues, clear up resource bottlenecks and optimize the performance of services.By the end of this workshop, you'll be able to utilize Docker containers in real-world use cases.What you will learnGet a solid understanding of how Docker containers workNetwork Docker images and environments to allow communication between servicesBuild and publish docker images from a CI/CD pipelineUse Docker Swarm to implement production-ready environmentsFind out how to replace Swarm with Kubernetes clustersExtend your Docker images with PluginsWho this book is for﻿This is the right learning asset if you are a developer or a beginner who wants to get a practical understanding of Docker containers. If you have experienced in running command shells or knowledge of IntelliJ, atom, or VSCode editors, then you will grasp the topics covered here quickly.
                    
"
9789865501891,"


► 自建叢集、高可用、Web UI系統來管理私有倉庫的docker映像檔，再也不用擔心安全上的問題
► 可以實作在私有雲、內網，當然也可以運用在公有雲以及S3、Google等儲存桶中

	在雲端原生生態中，容器映像檔和其他雲端原生製品的管理與分發是至關重要的一環。

	本書由中國VMware的十位首席工程師所開發出來，針對docker映像檔的倉庫管理頂級專案Harbor立即成為當紅炸子雞。Harbor是一個專門用來管理映像檔倉庫的私有雲架構，有完整的WebUI，並且具備高可用性、叢集管理等等。其使用ssl的方式達成https的登入，可以用公開的CA或是自己的簽章，再加上虛擬機，把整個Docker生態圈更帶入了一個新的境界。從小型公司到大型企業都可以把自己的映像檔托管在自己的server farm。

	這是IT微服務的里程碑。

	本書對開源雲端原生製品倉庫Harbor展開全面講解，由Harbor開源專案維護者和貢獻者傾力撰寫，內容涵蓋Harbor的架構、原理、功能、部署與配置、運維、定制化開發、API、專案治理和成功案例等。很多未公開發表的內容在本書中都有詳盡講解，如：Harbor的架構原理；OCI製品的支援方式；高可用製品倉庫的設計要點；映像檔等製品的掃描；許可權和安全性原則；備份與恢復策略；API使用指南等。

	全書內容分為13章，由多位作者合力完成，以更準確地闡釋對應的內容。

	◎第1章 介紹雲端原生應用的產生背景、以映像檔為主的製品管理原理和標準，以及製品倉庫的作用。
	◎第2章 概述Harbor 功能和架構，為讀者了解後續的章節做準備。
	◎第3章 詳細說明Harbor 的安裝、部署，包含高可用部署的方案要點、對Harbor 的入門性介紹。
	◎第4章 介紹Harbor 支援和管理OCI 製品原理、常見OCI 製品的使用方法。
	◎第5章 闡釋Harbor 的許可權管理和存取控制的原理，以及相關設定方法。
	◎第6章 解析Harbor 中可使用的安全性原則，包含可信任的內容分發和漏洞掃描機制。
	◎第7章 說明映像檔、Helm Chart 等製品在Harbor 中的遠端複製原理，以及與其他倉庫服務的整合原理。
	◎第8章 詳述Harbor 的進階管理功能，包含資源配額、垃圾回收、不可變Artifact、保留策略、Webhook 等。
	◎第9章 解釋Harbor 生命週期的管理過程，包含備份、恢復、升級的步驟和方法。
	◎第10章 整理Harbor 的API 的使用方法並列出程式設計範例。
	◎第11章 描述Harbor 後台非同步任務系統的機制，並分析其主要原始程式碼的工作原理。
	◎第12章 匯集和整理Harbor 與其他系統的整合方法及社區使用者的成功案例。
	◎第13章 介紹Harbor 開放原始碼社區的管理原則、警告機制和開放原始碼專案的參與方式，並展望專案的發展方向。

	我們建議讀者這樣使用本書：
	■ 對雲端原生領域特別是容器技術不太了解的讀者，可以先閱讀第 1 章的基礎知識；
	■ 初次接觸 Harbor 的讀者，可以直接閱讀第 2 章以快速了解 Harbor 的功能和架構；
	■ 希望快速上手 Harbor 的讀者，可以按照第 3 章的說明，從部署 Harbor 倉庫軟體著手；
	■ 對 Harbor 有一定使用經驗的讀者，可以隨選閱讀第 3 ∼ 13 章的內容；
	■ 有意向參與 Harbor 開放原始碼專案貢獻的開發者，可以重點閱讀第 13 章。

	適合讀者群：Harbor用戶、開發者和貢獻者、雲端原生軟體發展工程師、測試工程師、運維工程師、IT架構師和IT技術經理，或是相關學科的大專院校師生。

本書特色

	◎全面、深入講解Harbor
	◎涵蓋眾多企業使用Harbor的案例
	◎Harbor專案維護者及貢獻者傾力打造的好書

"
9781839213403,"

Containerization has changed the DevOps game completely, with Docker and Kubernetes playing important roles in altering the flow of app creation and deployment. This book will help you acquire the knowledge and tools required to integrate Kubernetes clusters in an enterprise environment.The book begins by introducing you to Docker and Kubernetes fundamentals, including a review of basic Kubernetes objects. You'll then get to grips with containerization and understand its core functionalities, including how to create ephemeral multinode clusters using kind. As you make progress, you'll learn about cluster architecture, Kubernetes cluster deployment, and cluster management, and get started with application deployment. Moving on, you'll find out how to integrate your container to a cloud platform and integrate tools including MetalLB, externalDNS, OpenID connect (OIDC), pod security policies (PSPs), Open Policy Agent (OPA), Falco, and Velero. Finally, you will discover how to deploy an entire platform to the cloud using continuous integration and continuous delivery (CI/CD).By the end of this Kubernetes book, you will have learned how to create development clusters for testing applications and Kubernetes components, and be able to secure and audit a cluster by implementing various open-source solutions including OpenUnison, OPA, Falco, Kibana, and Velero.
                    
"
9781839216572,"

Unlock the full potential of the Docker containerization platform with this practical guideKey FeaturesExplore tools such as Docker Engine, Machine, Compose, and SwarmDiscover how you can integrate Docker into your everyday workflowsGet well-versed with Kubernetes options such as Minikube, Kind, and MicroK8sBook descriptionDocker has been a game changer when it comes to how modern applications are deployed and created. It has now grown into a key driver of innovation beyond system administration, with a significant impact on the world of web development. Mastering Docker shows you how you can ensure that you're keeping up with the innovations it's driving and be sure you're using it to its full potential. This fourth edition not only demonstrates how to use Docker more effectively but also helps you rethink and reimagine what you can achieve with it.You'll start by building, managing, and storing images along with exploring best practices for working with Docker confidently. Once you've got to grips with Docker security, the book covers essential concepts for extending and integrating Docker in new and innovative ways. You'll also learn how to take control of your containers efficiently using Docker Compose, Docker Swarm, and Kubernetes.By the end of this Docker book, you'll have a broad yet detailed sense of what's possible with Docker and how seamlessly it fits in with a range of other platforms and tools.What you will learnGet to grips with essential Docker components and conceptsDiscover the best ways to build, store, and distribute container imagesUnderstand how Docker can fit into your development workflowSecure your containers and files with Docker's security featuresExplore first-party and third-party cluster tools and pluginsLaunch and manage your Kubernetes clusters in major public cloudsWho this book is for﻿﻿﻿If you are a software architect, DevOps engineer, sysadmin, or IT professional looking to leverage Docker's extensive features for innovating any process from system administration to web development, Mastering Docker will show you how you can use it to its full potential. A basic understanding of containerization and prior Docker experience is necessary.
                    
"
9781789536058,"

Learn how to deploy and test Linux-based Docker containers with the help of real-world use casesKey Features  Understand how to make a deployment workflow run smoothly with Docker containers Learn Docker and DevOps concepts such as continuous integration and continuous deployment (CI/CD) Gain insights into using various Docker tools and libraries  Book Description Docker is the de facto standard for containerizing apps, and with an increasing number of software projects migrating to containers, it is crucial for engineers and DevOps teams to understand how to build, deploy, and secure Docker environments effectively. Docker for Developers will help you understand Docker containers from scratch while taking you through best practices and showing you how to address security concerns. Starting with an introduction to Docker, you'll learn how to use containers and VirtualBox for development. You'll explore how containers work and develop projects within them after you've explored different ways to deploy and run containers. The book will also show you how to use Docker containers in production in both single-host set-ups and in clusters and deploy them using Jenkins, Kubernetes, and Spinnaker. As you advance, you'll get to grips with monitoring, securing, and scaling Docker using tools such as Prometheus and Grafana. Later, you'll be able to deploy Docker containers to a variety of environments, including the cloud-native Amazon Elastic Kubernetes Service (Amazon EKS), before finally delving into Docker security concepts and best practices. By the end of the Docker book, you'll be able to not only work in a container-driven environment confidently but also use Docker for both new and existing projects. What you will learn  Get up to speed with creating containers and understand how they work Package and deploy your containers to a variety of platforms Work with containers in the cloud and on the Kubernetes platform Deploy and then monitor the health and logs of running containers Explore best practices for working with containers from a security perspective Become familiar with scanning containers and using third-party security tools and libraries  Who this book is for If you're a software engineer new to containerization or a DevOps engineer responsible for deploying Docker containers in the cloud and building DevOps pipelines for container-based projects, you'll find this book useful. This Docker containers book is also a handy reference guide for anyone working with a Docker-based DevOps ecosystem or interested in understanding the security implications and best practices for working in container-driven environments.
                    
"
