ISBN,書籍簡介
9789867198525,"

■本書利用Linux作為藍本，兼併介紹Unix系統的管理技巧；完全採用「命令行」方式介紹系統操作與管理，初學者得以最立即的方式學習。■本書不僅介紹Unix/Linux管理技巧，並詳述整個作業系統的運作原理。這些系統原理與管理實務也適用於一般資訊系統，如此可奠定讀者爾後學習管理其它作業系統之能力。■本書理論與實務並進，讀者可以一邊學習作業系統理論，一邊實際操作，以了解整個作業系統的運作概況；是取得Linux認證必備相關知識。■由入門到進階管理，本書引導讀者成為一位真正的MIS管理者。■本書使用大量示意圖解，解說Linux/UNIX運作原理，便於讀者心神領會，舉一反三。■本書所採用Linux/UNIX指令、語法，適用任何版本Linux系統，沒有學習系統新舊限制。

"
9789574935055,0
,0
,0
,0
