書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
閱讀素養全攻略（六年級）,https://www.kingstone.com.tw//basic/2015216180307?zone=book&lid=book_class3_tff&actid=book_class3_tff,熊鴻文,世一文化  ,4719742157052,https://cdn.kingstone.com.tw/book/images/product/20152/2015216180307/2015216180307b.jpg,"

本書精選適合國小學童閱讀的20篇文章，設計多樣化的練習題型，讓小朋友對文章內容有更明確的認識，依閱讀程度不同，從簡易到困難，透過閱讀文章的練習，奠定語文基礎，累積語文實力，加強理解進而增進閱讀素養。
                    
"
閱讀超級棒 六年級下,https://www.kingstone.com.tw//basic/2015232490671?zone=book&lid=book_class3_tff&actid=book_class3_tff,吳燈山,世一文化  ,4719742116127,https://cdn.kingstone.com.tw/book/images/product/20152/2015232490671/2015232490671b.jpg,"

本書由資深兒童文學作家吳燈山編寫，收錄國小高年級學童適讀的文章二十一篇，內容選材注重趣味性、多元化，能引發小朋友的學習興趣，亦開拓眼界認知不同事物，奠定紮實的語文基礎，累積閱讀實力。
                    
"
活力造詞造句100分 六年級,https://www.kingstone.com.tw//basic/2015231831307?zone=book&lid=book_class3_tff&actid=book_class3_tff,范雅芬,世一文化  ,4719742065821,https://cdn.kingstone.com.tw/book/images/product/20152/2015231831307/2015231831307b.jpg,"

本書精選國小六年級應學的重要生字，從「字」的認識、「詞」的練習到「句」的創造，循序訓練孩子的文字運用能力。書中提供生字的部首及解釋、詞性變化練習、字句結構整理和活潑有趣的語文遊戲，讓孩子融會貫通，活學活用！
                    
"
活力閱讀100分 六年級,https://www.kingstone.com.tw//basic/2015231809702?zone=book&lid=book_class3_tff&actid=book_class3_tff,熊鴻文,世一文化  ,4719742065708,https://cdn.kingstone.com.tw/book/images/product/20152/2015231809702/2015231809702b.jpg,"

本書精選童話、詩詞、寓言、成語故事、偉人小傳及自然科學等各種多元的題材，其活潑的寫作風格能讓孩子更有興趣閱讀。文後設計活潑的測驗題型，有助孩子掌握文章重點，提升文學程度，輕鬆拿高分。
                    
"
108新課綱{閱讀素養}快樂看台灣高年級(2)..扣合歷史課程,https://www.kingstone.com.tw//basic/2015216109919?zone=book&lid=book_class3_tff&actid=book_class3_tff,編輯,政大少兒  ,9789866813009,https://cdn.kingstone.com.tw/book/images/product/20152/2015216109919/2015216109919b.jpg,0
108新課綱{閱讀素養}快樂看世界高年級(3)..扣合歷史課程,https://www.kingstone.com.tw//basic/2015216110038?zone=book&lid=book_class3_tff&actid=book_class3_tff,編輯,政大少兒  ,9789866813016,https://cdn.kingstone.com.tw/book/images/product/20152/2015216110038/2015216110038b.jpg,0
108新課綱{閱讀素養}快樂看世界高年級(4)..扣合歷史課程,https://www.kingstone.com.tw//basic/2015216110168?zone=book&lid=book_class3_tff&actid=book_class3_tff,編輯,政大少兒  ,9789866813023,https://cdn.kingstone.com.tw/book/images/product/20152/2015216110168/2015216110168b.jpg,0
明霖108國小暑假快樂練5功{國語}5升6,https://www.kingstone.com.tw//basic/2015216059863?zone=book&lid=book_class3_tff&actid=book_class3_tff,編輯,明霖      ,4071311500806,https://cdn.kingstone.com.tw/book/images/product/20152/2015216059863/2015216059863b.jpg,0
閱讀測驗實力評量六年級,https://www.kingstone.com.tw//basic/2015231505321?zone=book&lid=book_class3_tff&actid=book_class3_tff,白家華,幼福文化  ,9789577477392,https://cdn.kingstone.com.tw/book/images/product/20152/2015231505321/2015231505321b.jpg,"

● 成語、短文、國外名家著作皆在書籍選才範圍，由作者遴選出適合高年級學童文章75篇。 ● 本書內容豐富、由淺入深，若學童循序漸進練習後，必定能擴展學童的閱讀範圍，讓閱讀測驗成為學童最佳利器。 

"
