書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
新時代高中基礎物理二B下,https://www.kingstone.com.tw//basic/2015214466922?zone=book&lid=book_class3_tnf&actid=book_class3_tnf,廖大淵,建興      ,9789862241929,https://cdn.kingstone.com.tw/book/images/product/20152/2015214466922/2015214466922b.jpg,"

本書依據最新課程標準，綜合各版本物理教科書優點，參酌各版本的精華，結合大乎推薦甄選與指考命題趨勢精編而成。本書各學習單元分為「學習熟點」「觀念檢知」、「範例」、「類題」、「自我實力演練」、「綜合練習」等部分。
                    
"
新時代高中基礎物理講義二B下,https://www.kingstone.com.tw//basic/2015214467134?zone=book&lid=book_class3_tnf&actid=book_class3_tnf,廖大淵,建興      ,9789862241936,https://cdn.kingstone.com.tw/book/images/product/20152/2015214467134/2015214467134b.jpg,"

本書依據最新課程標準，綜合各版本物理教科書優點，酌各版本的精華，結合大乎推薦甄選與指考命題趨勢精編而成。本書各學習單元分為『命題焦點』、『概念統整』、『範例』、『鞏固實力練習』、『歷屆指考試題總整理』五大部分。
                    
"
新時代高中基礎物理二A全,https://www.kingstone.com.tw//basic/2015214466762?zone=book&lid=book_class3_tnf&actid=book_class3_tnf,廖大淵,建興      ,9789862241905,https://cdn.kingstone.com.tw/book/images/product/20152/2015214466762/2015214466762b.jpg,"

本書依據最新課程標準，綜合各版本物理教科書優點，酌各版本的精華，結合大乎推薦甄選與指考命題趨勢精編而成。本書各學習單元分為「學習熟點」「重點整理」、「範例」、「綜合練習」、「學測試題觀摩」等部分。
                    
"
新時代高中基礎物理二B上,https://www.kingstone.com.tw//basic/2015214466892?zone=book&lid=book_class3_tnf&actid=book_class3_tnf,廖大淵,建興      ,9789862241790,https://cdn.kingstone.com.tw/book/images/product/20152/2015214466892/2015214466892b.jpg,"

本書依據最新課程標準，綜合各版本物理教科書優點，參酌各版本的精華，結合大乎推薦甄選與指考命題趨勢精編而成。本書各學習單元分為「學習熟點」「觀念檢知」、「範例」、「類題」、「自我實力演練」、「綜合練習」等部分。
                    
"
新時代高中基礎物理講義二B上,https://www.kingstone.com.tw//basic/2015214467004?zone=book&lid=book_class3_tnf&actid=book_class3_tnf,廖大淵,建興      ,9789862241806,https://cdn.kingstone.com.tw/book/images/product/20152/2015214467004/2015214467004b.jpg,"

本書依據最新課程標準，綜合各版本物理教科書優點，酌各版本的精華，結合大乎推薦甄選與指考命題趨勢精編而成。本書各學習單元分為『命題焦點』、『概念統整』、『範例』、『鞏固實力練習』、『歷屆指考試題總整理』五大部分。
                    
"
