書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
閱讀素養全攻略（四年級）,https://www.kingstone.com.tw//basic/2015216180147?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,熊仙如,世一文化  ,4719742157038,https://cdn.kingstone.com.tw/book/images/product/20152/2015216180147/2015216180147b.jpg,"

本書精選適合國小學童閱讀的20篇文章，設計多樣化的練習題型，讓小朋友對文章內容有更明確的認識，依閱讀程度不同，從簡易到困難，透過閱讀文章的練習，奠定語文基礎，累積語文實力，加強理解進而增進閱讀素養。
                    
"
字詞造句應用100分（四年級）,https://www.kingstone.com.tw//basic/2015231898713?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,洪滋穗,世一文化  ,4719742073550,https://cdn.kingstone.com.tw/book/images/product/20152/2015231898713/2015231898713b.jpg,"

本書由資深國小教師編寫、審定，內容包括字、詞和關聯詞共九十六個，每個語詞除了解釋、例句外，有些還列出近義詞、反義詞及辨析，指導孩子了解語詞的意義和正確用法，避免混淆、誤用，並提供造句練習空間，讓孩子立即練習，靈活應用。此外，書中附八回綜合練習和二回總復習，題型活潑、多樣化，增加孩子練習的機會，檢核學習成果，逐步累積語文實力。
                    
"
每日一文補給站（四年級）,https://www.kingstone.com.tw//basic/2015232277289?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,胡曉英,世一文化  ,4719742091028,https://cdn.kingstone.com.tw/book/images/product/20152/2015232277289/2015232277289b.jpg,"

本書選輯52篇適合中年級學童閱讀的中外寓言、童話及古詩，搭配生動有趣的插圖，引發孩子的閱讀興趣，使其能輕易融入故事情節。每篇文章內含一個成語，附上解釋及例句，讓孩子正確了解成語涵義，並靈活應用。此外本書更配合品格教育編寫，讓孩子在快樂閱讀中，潛移默化，建立良好的品德。
                    
"
活力造詞造句100分 四年級,https://www.kingstone.com.tw//basic/2015231831147?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,范雅芬,世一文化  ,4719742065807,https://cdn.kingstone.com.tw/book/images/product/20152/2015231831147/2015231831147b.jpg,"

本書精選國小四年級應學的重要生字，從「字」的認識、「詞」的練習到「句」的創造，循序訓練孩子的文字運用能力。書中提供生字的部首及解釋、詞性變化練習、字句結構整理和活潑有趣的語文遊戲，讓孩子融會貫通，活學活用！
                    
"
活力成語100分 四年級,https://www.kingstone.com.tw//basic/2015231815901?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,黃美麗,世一文化  ,4719742065746,https://cdn.kingstone.com.tw/book/images/product/20152/2015231815901/2015231815901b.jpg,"

本書是特別為四年級學童編訂的成語評量，按照成語的部首順序編排，標明首字的部首及筆劃數，並搭配生動的插圖及多變的練習題，讓孩子吸收成語的菁華。
                    
"
活力閱讀100分 四年級,https://www.kingstone.com.tw//basic/2015231809542?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,熊仙如,世一文化  ,4719742065685,https://cdn.kingstone.com.tw/book/images/product/20152/2015231809542/2015231809542b.jpg,"

本書精選童話、詩詞、寓言、成語故事、偉人小傳及自然科學等各種多元的題材，其活潑的寫作風格能讓孩子更有興趣閱讀。文後設計活潑的測驗題型，有助孩子掌握文章重點，提升文學程度，輕鬆拿高分。
                    
"
1136 造詞造句實力評量四年級,https://www.kingstone.com.tw//basic/2018020328460?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,幼福編輯部,幼福文化  ,9789577477699,https://cdn.kingstone.com.tw/book/images/product/20180/2018020328460/2018020328460b.jpg,"

九年一貫國語科必備最佳輔助教材 ● 本書針對四年級學童常用的字詞語句所編寫而成的。 ● 內含三十二個學習單元。以活潑且多樣化的題型，提供學童更深更廣的練習，不斷地激發學童深度思考，讓學童能將所學的詞語，實際運用在寫作上。 

"
閱讀測驗實力評量四年級,https://www.kingstone.com.tw//basic/2015231505161?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,解昆樺,幼福文化  ,9789577477378,https://cdn.kingstone.com.tw/book/images/product/20152/2015231505161/2015231505161b.jpg,"

一共挑選成語37篇，短文38篇。以深入淺出的方式，以實例的方式，將成語融會貫通運用進內容裡，讓學童閱讀後，不僅改善文章理解力，還可以增強寫作能力，學習效果倍增，迅速成為國語文高手。 本書特色 ．精選多篇優美短文，培養學生閱讀過程中，能夠深入了解詞語的用法 ．每篇皆附有測驗，透過簡單的練習讓小朋友更加了解文章的要點及其精神 ．本書易懂易讀易學，並加注音，也適合低年級學生。 

"
成語實力評量4年級,https://www.kingstone.com.tw//basic/2015231378024?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,幼福編輯部,幼福文化  ,9789577476005,https://cdn.kingstone.com.tw/book/images/product/20152/2015231378024/2015231378024b.jpg,"

本書特色　　依照中年級小朋友所需，精選適讀的成語１４０則。除了淺顯易懂的解釋和例句外，並著重於趣味性的學習題目。在加強遣詞、造句之外，更增進了小朋友的學習動力，激發自身潛藏的文學才華。
                    
"
明霖108國小暑假快樂練5功{國語}3升4,https://www.kingstone.com.tw//basic/2015216059603?zone=book&lid=book_class3_tdf&actid=book_class3_tdf,編輯,明霖      ,4071311300802,https://cdn.kingstone.com.tw/book/images/product/20152/2015216059603/2015216059603b.jpg,0
