書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
超效率學測地理總複習及測驗,https://www.kingstone.com.tw//basic/2015215826466?zone=book&lid=book_class3_tqd&actid=book_class3_tqd,名校名師瑞華教育編輯委員會,瑞華      ,9789869677912,https://cdn.kingstone.com.tw/book/images/product/20152/2015215826466/2015215826466b.jpg,"

1. 超效率快速學測重點複習2. 小單元擬真試題3. 學測擬真試題
                    
"
搶救學測黃金８週（地理）,https://www.kingstone.com.tw//basic/2015214471629?zone=book&lid=book_class3_tqd&actid=book_class3_tqd,林曉芬,建興      ,9789862242452,https://cdn.kingstone.com.tw/book/images/product/20152/2015214471629/2015214471629b.jpg,"

筆者收集了近十年的學測考題，並將其整理分類之後，試圖從中尋找出一個方便同學複習的脈絡，結果也的確有了令人欣喜的發現；其實教材的重點會被重覆地出題，重要的觀念也是在歷屆考題中再三的出現，只是換湯不換藥的稍微改變不同的題型與問法罷了！經過仔細地整理與歸納後，完成了這本「搶救學測地理黃金八週」，希望為莘莘學子在「學科能力測驗」的準備上，輕鬆掌握主要出題趨勢與相關的應考對策。本書將高中學測一綱多本的地理教材，做了最去蕪存菁的篩選精簡，超適合高三同學做為學測最後衝刺之用。
                    
"
高中學測地理超速度記憶,https://www.kingstone.com.tw//basic/2015214471889?zone=book&lid=book_class3_tqd&actid=book_class3_tqd,林曉芬,建興      ,9789862242421,https://cdn.kingstone.com.tw/book/images/product/20152/2015214471889/2015214471889b.jpg,"

編者根據多年教學經驗和解題心得，竭盡心力之後對於近十年來歷屆學測的地理考題類型和重要觀念，有了更進一步的認知與了解。　　本書將高中三年一綱多本的地理教材，做了最去蕪存菁的篩選精簡，　超適合高三同學做為最後衝刺之用。作者不鼓勵臨時抱佛腳，但身為老師多年，仍希望孩子們即使是臨陣磨槍也能得到足夠的光亮，讓孩子們有多一點信心去面對人生中的大考！
                    
"
歷屆學測試題暨詳解（社會考科）,https://www.kingstone.com.tw//basic/2015214471469?zone=book&lid=book_class3_tqd&actid=book_class3_tqd,許孝誠,建興      ,9789862241226,https://cdn.kingstone.com.tw/book/images/product/20152/2015214471469/2015214471469b.jpg,"

■	社會歷屆「學科能力測驗」試題完整收錄！■	名師整理歸納，逐題精闢剖析，詳實解說！■	熟悉考古試題，掌握學習重點和命題趨勢！■	確實逐題演練，臨場應試答題戰力大躍進！
                    
"
近5年學測試題&詳解（社會考科）,https://www.kingstone.com.tw//basic/2015214471599?zone=book&lid=book_class3_tqd&actid=book_class3_tqd,林曉芬.許孝誠.呂芬瑛,建興      ,9789862240625,https://cdn.kingstone.com.tw/book/images/product/20152/2015214471599/2015214471599b.jpg,"

★附2回模擬試題掌握命題趨勢 精研5年學測試題建立考場信心 確實模擬2回測驗
                    
"
學測總複習上上籤地理,https://www.kingstone.com.tw//basic/2015214471759?zone=book&lid=book_class3_tqd&actid=book_class3_tqd,林曉芬,建興      ,9789862242032,https://cdn.kingstone.com.tw/book/images/product/20152/2015214471759/2015214471759b.jpg,"

本書肯定是「省時間、得高分」的複習寶典，因為具備下列特點：特點(1)內容歸納分類歷屆大考試題，配合高中課程1~4冊內容及考前半年衝刺時程，設計18個單元及108個學習重點，一網打盡近幾年來常見地理試題命題趨勢和類型。特點(2)編者以第一線從教人員經驗整理相關大考類題、練習題，並強化解題技巧以加深同學們學習印象，所有試題都提供符合同學們學習經驗的詳解，捨棄「言簡意賅」、「簡明扼要」，而力求詳實，明確回答同學們心中的疑惑。特點(3)內容不單純僅是試題和分析，對應考題類型均提供綜合高中課程、版本之學習重點，盡量用小單元知識表格以深化學習，每大單元末都還有精華觀念Q＆A和QUIZ，勾勒未來命題趨勢和方向之餘，也順便檢驗同學們對整個單元的掌握度。
                    
"
