書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
電動機控制與模擬【附PSIM 9.0模擬檔案光碟】,https://www.kingstone.com.tw//basic/2014480882139?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,蔡明發,新文京    ,9789864307432.0,https://cdn.kingstone.com.tw/book/images/product/20144/2014480882139/2014480882139b.jpg,"


	本書內容解說由淺入深，易讀易懂，全書分為六個單元，前面五個單元介紹各種馬達的旋轉原理、數學模型及其轉移函數方塊圖，並利用PSIM模擬軟體工具建構各種馬達的相變數模型，以仿真一個實際的馬達連接至變頻器功率電晶體電路，以便於利用該模擬軟體進行馬達特性的模擬分析。

	電動機，即為馬達，應用非常廣泛，不僅許多家庭電器和工業應用產品都要使用馬達來驅動，需藉由馬達來驅動的電動車輛也將成為交通工具的主流。因此，學習馬達的工作原理與驅動技術對電機與相關科系的大專學生是相當重要的，電動機控制領域以基本物理運動力學與工程數學為基礎，概括電路學、電機機械、自動控制與電力電子學等科目的應用，是一個整合性的課程。

	作者累積二十餘年任教電動機控制與實務課程的教學心得與經驗，深諳學生學習需求，編寫成這本結合理論與實務的教科書，可作為大專院校電機、電子、機械暨其相關科系電動機控制課程的教材，亦可作為工程師與研究人員研發參考之用。

	隨書附贈光碟內含各單元之PSIM（9.0 版）模擬檔案，讀者可對照附錄C之說明，對應書本進行運用。各章習題附QR Code提供讀者掃描下載觀看解答，方便自學讀者研讀。

"
圖解消防安全設備設置標準,https://www.kingstone.com.tw//basic/2015750034913?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,盧守謙、陳承聖,五南      ,9786263170742.0,https://cdn.kingstone.com.tw/book/images/product/20157/2015750034913/2015750034913b.jpg,"

1. 分類引導 輕鬆入門本書分6章，以條文序列編排，並依法規名稱分總則、消防設計、消防安全設備、公共危險物品等場所消防設計及消防安全設備、附則之條文作圖解，最後將上揭之消防設備師(士)國家考題作解析。2. 條文併解釋函 圖文解說各章節內文與相關消防署解釋函予以整合，進行圖文解說，使讀者輕鬆上手，並於最後一章收錄消防設備師(士)國家考題；以供上課教材及考試用書，使準備應考讀者了解重點所在，於未來考場上能無往不利。3. 納入日本 最新知識消防安全設備設置標準法規源自日本，本書編輯上也將其原文資料大量納入，並詳細闡釋，使讀者併以得知國內與日本法規上之異同所在。4. 30年火場經驗 消防本職博士累積30年火場經驗，以消防本職博士，來進行實務與法規理論之解析，消除學習盲點，並精心彙編相關圖表，以力求一本優質之消防書籍。
                    
"
基本電學（精華版）（第二版）,https://www.kingstone.com.tw//basic/2015216688148?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,賴柏洲,全華      ,9789865034092.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216688148/2015216688148b.jpg,"

本書循序漸進的介紹基本電學知識，並在每一個定理、定義、敘述之後，均有例題加以說明，幫助讀者迅速的瞭解本書內容，奠定將來學習電子學、電路學及其它亦專業課程的基本觀念，是本非常好的入門教科書。
                    
"
圖解化學系統消防安全設備,https://www.kingstone.com.tw//basic/2015750030045?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,盧守謙,五南      ,9789577636300.0,https://cdn.kingstone.com.tw/book/images/product/20157/2015750030045/2015750030045b.jpg,"


1. EasyPass，完整不漏
	依考選部命題大綱編排，考題不漏網。

2. 圖文解說，易以吸收
	條文圖表式闡述，使讀者易掌握。

3 歷屆考題，完整豐富
	近9年設備師及設備士歷屆試題，進行完整精解。

4. 本職博士，實務理論
	累積30年火場經驗，實務理論佳。

"
資訊通訊技術與智慧製造,https://www.kingstone.com.tw//basic/2014840051922?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,馬楠，黃育偵，秦曉琦 (主編),千華駐    ,9789575927363.0,https://cdn.kingstone.com.tw/book/images/product/20148/2014840051922/2014840051922b.jpg,"


	本書探討了資訊通訊技術（ICT）與智慧製造業的相互促進和融合問題。書中不但涉及以5G為代表的先進行動通訊網路、物聯網、工業互聯網和工業大數據等新技術，也對資訊物理系統（CPS）進行了詳細介紹。此外，以智慧製造中的手機製造為例，研究通訊與製造的結合、通訊測試測量儀器的原理及其在手機製造中的應用，也是本書的一個特色。

	本書可供資訊通訊行業、工業製造領域的技術人員閲讀，也可以作為相關科系高年級大學生和研究生的學習參考。

"
國際標準驗證（ISO9001：2015）（第六版）（附ISO14001：2015條文、ISO45001：2017條文、範例）,https://www.kingstone.com.tw//basic/2015216833135?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,施議訓、陳明禮,全華      ,9789865035051.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216833135/2015216833135b.jpg,"

在市場建立競爭優勢，至少需要具備三大成功要件： 領導才能、經營模式及組織架構。ISO 9001標準的內涵強調顧客為重、過程導向及績效管理精神，以說、寫、做為原則。採用過程導向即品管PDCA循環，依計畫-執行-檢查-行動的管理流程，來實現顧客期望的產品或服務，以達到顧客滿意的目的、企業永續經營之目標。本書提供讀者在執行作業時有標準化模式可依循，並建立國際標準驗證之基本知識與稽核驗證之技巧，進一步地與實際運作加以結合。因應法規條文閱讀便利性，新增QRcode，條文隨身帶著走。
                    
"
Arduino步進馬達控制The Stepper Motors Controller Practices by Arduino Technology,https://www.kingstone.com.tw//basic/2015216718210?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,曹永忠,千華駐    ,9789575926939.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216718210/2015216718210b.jpg,"

本書針對目前學習上的盲點，希望透過現有產品的產品解析，透過產品簡單的拆解，以逆向工程的手法，將目前已有產品拆解之後，將核心控制系統之軟硬體，透過簡單易學的Arduino單晶片與C語言，重新設計出原有產品之核心控制系統，進而改進、加強、升級其控制方法。如此一來，因為學子們已經對原有產品有深入了解，在進行『重製核心控制系統』過程之中，可以很有把握的了解自己正在進行什麼，而非針對許多邏輯化的需求進行開發。本書以市面常見的步進馬達為主要開發標的，我們身邊不乏許多的東西，只要能動的產品，都需要馬達來當作動力來源。以『步進馬達控制』為實驗主體，透過小型步進馬達控制到使用驅動模組來使用步進馬達，來進行本書的內容，相信整個研發過程會更加了解。
                    
"
LabVIEW程式設計與應用（附範例光碟）,https://www.kingstone.com.tw//basic/2015216688858?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,惠汝生,全華      ,9789865034993.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216688858/2015216688858b.jpg,"

2020年推出的LabVIEW 2020新增Python程式的編輯功能，改變使用者對LabVIEW的刻板印象，且在迴圈結構、系統監控及影像處理等方面增添不少新功能，硬體支援也更加成熟與完備。本書以循序漸近的方式編寫，並在各章節中提供範例讓初學者操作與練習，並提供LabVIEW的CLAD模擬考試題目，供讀者參考與練習之用。
                    
"
PLC原理與應用實務（第十一版）（附範例光碟）,https://www.kingstone.com.tw//basic/2015216650121?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,宓哲民、王文義、陳文耀,全華      ,9789865034108.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216650121/2015216650121b.jpg,"

本書由PLC概論到常用基本與應用指令皆有詳盡的解說，並附上實用程式解說與實習，對於人機介面和VB圖形監控..等進階應用也有詳盡的介紹。本書以三菱 FX3U 系列 PLC指令解說與實習為主，但其它機種的PLC亦可適用，因程式設計理念一般而言並無多大差異。本書適用於科大電機系「PLC應用及實習」、「可程式控制實習」課程使用。
                    
"
最新基本電學（上）最新版－附贈MOSME行動學習一點通,https://www.kingstone.com.tw//basic/2015216400634?zone=book&lid=book_class3_ioj&actid=book_class3_ioj,黃仲宇﹑梁正,台科大    ,9789862387580.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216400634/2015216400634b.jpg,"


	1. 各章節首安排章節大綱、學習目標、學習語言及內容簡介，提供學生課前掌握學習重點。
	2. 全書電路圖及相關例圖，採用標準元件規格及機能性標線設計，讓學生準確學習，提升學習效率。
	3. 全書採用數百幅精緻全彩圖片，說明相關原理，讓學生深澀理論可以簡易學習。
	4. 內文例題豐富，每一例題均有相關練習，讓學生能夠依照例 題說明強化練習。
	5. 每一節均安排學後評量，提供學生課後即時評量，達到完全檢測功能。
	6. 每一章均有全章習題，依各節順序編排，適合學生循序複習，解答另置於附錄中，方便學生對照練習。
	7. 每一章後的重點全覽，正確協助學生掌握全章關鍵觀念，提升學習效能。
	8. 附錄整理全書重要方程式的衍生公式及推導過程和關鍵字彙表，提供學生整合學習重點，達到最佳學習效果。

"
