書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
活力成語100分 二年級,https://www.kingstone.com.tw//basic/2015216775336?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,黃美麗,世一文化  ,9789864295951,https://cdn.kingstone.com.tw/book/images/product/20152/2015216775336/2015216775336b.jpg,"

成語，是最獨特的溝通工具，也是文化縮影。本書按照成語的部首編排，標明首字的部首及筆畫數；解釋及例句配合生動的插圖，加深學習印象；附上靈活多變的練習題，讓孩子明白成語的意涵並靈活運用，增進語文實力。
                    
"
閱讀素養全攻略（二年級）,https://www.kingstone.com.tw//basic/2015216179998?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,康順添,世一文化  ,4719742157014,https://cdn.kingstone.com.tw/book/images/product/20152/2015216179998/2015216179998b.jpg,"

本書精選適合國小學童閱讀的20篇文章，設計多樣化的練習題型，讓小朋友對文章內容有更明確的認識，依閱讀程度不同，從簡易到困難，透過閱讀文章的練習，奠定語文基礎，累積語文實力，加強理解進而增進閱讀素養。
                    
"
每日一文補給站（二年級）,https://www.kingstone.com.tw//basic/2015232277029?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,胡琇雅,世一文化  ,4719742091004,https://cdn.kingstone.com.tw/book/images/product/20152/2015232277029/2015232277029b.jpg,"

本書選輯52篇適合低年級學童閱讀的中外寓言、童話及古詩，搭配生動有趣的插圖，引發孩子的閱讀興趣，使其能輕易融入故事情節。每篇文章內含一個成語，附上解釋及例句，讓孩子正確了解成語涵義，並靈活應用。此外本書更配合品格教育編寫，讓孩子在快樂閱讀中，潛移默化，建立良好的品德。
                    
"
字詞造句應用100分（二年級）,https://www.kingstone.com.tw//basic/2015231898553?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,劉秀鳳,世一文化  ,4719742073536,https://cdn.kingstone.com.tw/book/images/product/20152/2015231898553/2015231898553b.jpg,"

本書由資深國小教師編寫、審定，內容包括字、詞和關聯詞共六十四個，每個語詞除了解釋、例句外，有些還列出相似詞、相反詞及說明，指導孩子了解語詞的意義和正確用法，避免混淆、誤用，並提供造句練習空間，讓孩子立即練習，靈活應用。此外，書中附八回綜合練習和二回總復習，題型活潑、多樣化，增加孩子練習的機會，檢核學習成果，逐步累積語文實力。
                    
"
活力閱讀100分 二年級,https://www.kingstone.com.tw//basic/2015231809382?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,康順添,世一文化  ,4719742065661,https://cdn.kingstone.com.tw/book/images/product/20152/2015231809382/2015231809382b.jpg,"

本書精選童話、詩詞、寓言、成語故事、偉人小傳及自然科學等各種多元的題材，其活潑的寫作風格能讓孩子更有興趣閱讀。文後設計活潑的測驗題型，有助孩子掌握文章重點，提升文學程度，輕鬆拿高分。
                    
"
活力造詞造句100分二年級,https://www.kingstone.com.tw//basic/2015217018791?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,范雅芬,世一文化  ,9789864298013,https://cdn.kingstone.com.tw/book/images/product/20152/2015217018791/2015217018791b.jpg,"

本書精選國小二年級應學的重要生字，從「字」的認識、「詞」的練習到「句」的創造，循序訓練孩子的文字運用能力。書中提供生字的部首及解釋、詞性變化練習、字句結構整理和活潑有趣的語文遊戲，讓孩子融會貫通，活學活用！
                    
"
活力造詞造句100分 二年級,https://www.kingstone.com.tw//basic/2015231830935?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,范雅芬,世一文化  ,4719742065784,https://cdn.kingstone.com.tw/book/images/product/20152/2015231830935/2015231830935b.jpg,"

本書精選國小二年級應學的重要生字，從「字」的認識、「詞」的練習到「句」的創造，循序訓練孩子的文字運用能力。書中提供生字的部首及解釋、詞性變化練習、字句結構整理和活潑有趣的語文遊戲，讓孩子融會貫通，活學活用！
                    
"
活力成語100分 二年級,https://www.kingstone.com.tw//basic/2015231815741?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,黃美麗,世一文化  ,4719742065722,https://cdn.kingstone.com.tw/book/images/product/20152/2015231815741/2015231815741b.jpg,"

本書是特別為二年級學童編訂的成語評量，按照成語的部首順序編排，標明首字的部首及筆劃數，並搭配生動的插圖及多變的練習題，讓孩子吸收成語的菁華。
                    
"
1146 造詞造句實力評量二年級 /,https://www.kingstone.com.tw//basic/2015231595384?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,張軒哲,幼福文化  ,9789577477736,https://cdn.kingstone.com.tw/book/images/product/20152/2015231595384/2015231595384b.jpg,"

本書以二年級學童常用的字詞語句所編寫而成的。以有趣的學習方式來設計題目，讓學童發揮無限的字詞創作。再讓學童透過反覆練習，使其加深學習印象，獲取寫作的基本能力。本書特色 1、依不同年級的學童，以其常用的字詞語句所編寫而成的。2、本書以練習為主，以各類生活化的題型，增進了小朋友的學習動力。3、從字到詞的認識，進而到句子學習，一步步提升孩子語言表達和文字敘述的能力。
                    
"
明霖108國小暑假快樂練5功{國語}1升2,https://www.kingstone.com.tw//basic/2015216059443?zone=book&lid=book_class3_tbf&actid=book_class3_tbf,編輯,明霖      ,4071311100808,https://cdn.kingstone.com.tw/book/images/product/20152/2015216059443/2015216059443b.jpg,0
