書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
最有趣的撞臉生物觀察百科：生物學博士教你不再叫錯名字的漫畫圖鑑,https://www.kingstone.com.tw//basic/2013850010325?zone=book&lid=book_class3_efd&actid=book_class3_efd,雞蛋博士 The egg,橙實文化  ,9789869984669.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013850010325/2013850010325b.jpg,"


YouTube擁有40萬粉絲
	韓國知名網站 Top100 最暢銷科普書
	書中介紹30組共60種最容易搞混的生物，
	讓你不再臉盲、叫錯名字、指鹿為馬！


	YouTube擁有40萬粉絲，
	自然及生物界的人氣網紅「Egg&Bugs」的第一本生物圖鑑。
	將孩子眼中看似都差不多的生物，用一個決定性的差異來簡單區別，
	並用細膩和生動的圖畫，以及有趣和簡潔的說明，
	介紹30組共60種最容易搞混的生物，只需掌握一項決定性的差異，就能分辨！讓你不再指鹿為馬！

	花豹？獵豹？傻傻分不清楚？
	花栗鼠和松鼠差別在哪裡？
	能夠一眼就分別出海豚和虎鯨的方法是？
	跟著雞蛋博士一起來觀察，有趣又搞笑的撞臉野生動物們！

本書特色

	韓國知名網站「YES 24」 Top100 最暢銷科普書
	書中用細膩生動的圖畫，以及簡潔的說明來介紹相似動物之間的不同處。
	只要知道了決定性的差異，就能輕易分辨出牠們！
	而且不論是常見或是稀有的動物，也能在此書見到唷。
	那麼，就和雞蛋博士一起，和地球上的所有生物成為好朋友吧！

專業推薦、審訂

	【專業審訂】
	博愛動物醫院 林煜淳醫師
	外科獸醫三寶媽─林筱瑞獸醫師

	【專業推薦】
	首爾大學昆蟲學博士  李承賢

專家一致推薦分享

	將核心部份簡潔概要介紹，是本讓小朋友或是初學者都容易理解的生物圖鑑─TV生物圖鑑

	將容易混淆的動物放在一起，採取比較的方式，是一本趣味富饒的生物知識百科─首爾大學昆蟲學博士 李承賢

	剛開始接觸到這本書，彷彿回到童年。書中用漫畫的方式，有趣的口吻，再加上對比鮮明的敘述，讓這些動物能更被深刻了解。醫療上常用區別診斷，動物學上本書用了區別分類；是非常新穎脫俗且容易記憶的方式。很棒的圖文書籍，推薦給愛動物的你！─博愛動物醫院 林煜淳醫師
	　
	本書深入淺出，趣味有趣，以圖片呈現的方式，讓我們了解相似物種之間的差異，對昆蟲或是動物有興趣的大家，千萬不要錯過！ ─外科獸醫三寶媽─林筱瑞獸醫師

"
DK科學教室：圖解生物．化學．物理,https://www.kingstone.com.tw//basic/2013120333376?zone=book&lid=book_class3_efd&actid=book_class3_efd,凱洛．沃德曼,旗標      ,9789863121916.0,https://cdn.kingstone.com.tw/book/images/product/20131/2013120333376/2013120333376b.jpg,"


家有學生，正對自然科學苦惱不已嗎?

  

 本書涵蓋三門主要自然學科：生物、化學、物理。以精心規畫的學習指南引領家長與孩子一同了解自然科學。滿載精緻的圖表與插圖，穿插趣味科學小常識，再搭配循序漸進的說明，保證輕鬆讀懂自然科學。

  

第一篇 生物

  

 什麼是生物?／生物多樣性／細胞結構／細胞運作／細菌、古菌、原生生物、真菌／呼吸作用／光合作用／攝食／廢棄的物質／運輸系統／運動／感應／繁殖Ⅰ／繁殖Ⅱ／生命週期／賀爾蒙／疾病及免疫／動物間的關係／植物／無脊椎動物／魚類、兩生類及爬蟲類／哺乳類及鳥類／身體系統／人類的感官／人類的消化系統／大腦與心臟／人體的健康／人類的繁殖／生態系統／食物鏈／自然界中的循環／演化／適應／遺傳學Ⅰ／遺傳學Ⅱ／汙染／人類所帶來的衝擊

  

第二篇 化學

  

 什麼是化學／物質的性質／物質的狀態／狀態變化／氣體定律／混合物／混合物的分離／元素和原子／化合物和分子／離子鍵／共價鍵／週期表Ⅰ／週期表Ⅱ／鹼金屬和鹼土金屬／鹵素和惰性氣體／過渡金屬／放射性／化學反應／燃燒／氧化還原反應／能量與化學反應／化學反應速率／催化劑／可逆反應／水／酸與鹼基／酸的反應／電化學／實驗器材和技巧／金屬的精煉／化學工業／碳和石化燃料／碳氫化合物／官能基／聚合物和塑膠

  

第三篇 物理

  

 什麼是物理?／原子內部／能量／力與質量／伸張與形變／速度與加速度／重力／牛頓運動定律／認識運動／壓力／機械／熱傳輸／熱的運用／波／電磁波／光／光學／聲音／電學／電流、電壓與電阻／電路／電子學／磁鐵／電動馬達／發電機／變壓器／發電廠／電力供應／能源效率／再生能源／地球／天氣／天文學／太陽／太陽系 I／太陽系 II／恆星與星系／宇宙的起源

  

本書特色
  

 ● 教科書通常喜歡強調解題技巧, 對於觀念的解說比較薄弱, 本書正可以彌補這個缺點；它運用生動、全彩的圖片, 淺顯易懂的解說, 將科學的基礎觀念正確地傳達給讀者。
  

 ● 以「圖解」解說單調的內容, 幫助讀者能快速地理解, 進而培養出札實的解題技巧。
  

 ● 相信有許多家長都和小編一樣, 遠離科學領域已有一段時間, 即使平時想要充實一下科學知識, 也往往找不到適當的參考書籍。在此要鄭重向各位推薦這本「DK 科學教室」, 它不僅能幫您快速恢復求學時時期學習科學的記憶, 同時還可幫您釐清許多科學觀念！

"
如果生物課都這麼ㄎㄧㄤ！【動物知識噴笑漫畫】豬狗貓激萌演出，笑到你滿地找頭,https://www.kingstone.com.tw//basic/2013600028860?zone=book&lid=book_class3_efd&actid=book_class3_efd,10秒鐘教室(Yan),野人文化  ,9789863843627.0,https://cdn.kingstone.com.tw/book/images/product/20136/2013600028860/2013600028860b.jpg,"


這樣的生物課很可以！

 「10秒鐘教室」（Yan）最新力作！
 蘑菇博士親授，生物圈的各種不思議歡樂開課，
 讓你開眼界也大呼超妙der~
 漫畫看著看著，邊噴笑邊長知識。

 紅鶴一定是紅的？
 鴕鳥是好欺侮的膽小鬼？
 河馬真的傻呆萌？
 蛇幹嘛一直吐舌頭、瞪著眼？
 小丑魚可以「性轉變」？
 鴛鴦是專情的代言人？
 ……50則趣味滿點生物知識與眾不同全新演繹。

 ★特別收錄★
 【書衣背後小驚喜】超可愛豪華陣容角色關係圖。
 【生物課隨堂測驗】考考自己加深記憶。
 【森林探險大富翁】遊戲中再次回味趣味故事。

 學知識也可以很另類、很顛覆、很歡樂。在「10秒鐘教室」上課不用正經八百，零壓力也能學新知，就讓蘑菇博士來開釋你一直誤解的生物知識！
 默默覺得如果生物課都這樣教，應該每次都能拿滿分吧XD

本書特色：

 ★網友大推：「10秒鐘教室」是對腦袋有幫助的優質知識型粉絲專頁，全新力作。
 ★從9歲到99歲，讓世代沒代溝，男生、女生都會開心閱讀的趣味知識書。
 ★內容淺顯易懂，將過去不懂的、不想懂或懶得懂的知識精采濃縮在每個漫畫故事裡。

"
只要好好活著，就很了不起：接受不確定、擁抱多樣性，讓生物學的趣味，豐富你的人生視野！,https://www.kingstone.com.tw//basic/2013600030931?zone=book&lid=book_class3_efd&actid=book_class3_efd,更科功,仲間出版  ,9789869892070.0,https://cdn.kingstone.com.tw/book/images/product/20136/2013600030931/2013600030931b.jpg,"


【日本熱銷5萬冊】這樣的生物學超有趣！

打開求知的開關、豎起好奇的天線，

在多變的時代，向生物們學習「好好活著」的秘訣！

	 

★ 達文西創作「蒙娜麗莎」的理由之一，是要展示地球和人類非常相似？

★ 十年前的你，已經不存在了……這可不是耍文青，而是生物學能證明的事！

★ 農用機器人和天擇有什麼關係？人類演化成直立行走是因為一夫一妻制？

★ 免疫系統如何殺死病毒？幹細胞會是長生不老藥嗎？喝酒千萬別大口乾掉？

	 

專業審訂

曾文宣 泛科學專欄作家、台師大生態演化組碩士

	 

演化並不等於進步，越晚出現也不代表比較優秀，

生物只是為了因應環境而不斷發展、改變。

只要找到適合自己的方式好好活著，

每種生物都是一樣獨特而美麗，也都一樣了不起。

	 

◎ 必須符合哪三個條件，才能稱為是「生物」？

◎ 人類真有那麼與眾不同嗎？結構越複雜可不見得更高等！

◎ 要好好活著，重要的不是數量、尺寸或力氣，而是種類要多樣化！

◎ 水分子的結構就像米老鼠的頭？動物的前後內外是怎麼分的？

◎ 已經幾千歲的神木真的還活著嗎？植物拚命長高是為了什麼？

◎ 幹細胞有可能更新器官以永續生命，但換了大腦的你還是你嗎？

	 

	在所有科學當中，生物學應該是相對最有「人味」的吧！

	人類也是生物，了解其他生物如何活著，也等於在探究、發現我們自己的存在。

	從何謂生物、天擇啟動的生物奇點、植物的年齡與身高、
	人類直立雙足行走的演化推理、遺傳的運作等基礎知識，
	到會演化的癌症、免疫系統與病毒的戰爭、飲酒習慣、抗老生技等日常話題……
	這本書就像是紙上版的電視科學節目，
	日本知名生物學者、科普作家更科功，將站在知識的入口引你進門，
	以平易近人的幽默口吻，看似閒話漫談又乘載著扎實知識的豐富內容，
	和你說說、聊聊何謂生命的奇妙與美麗，

奇思異想又生活化的比喻和解說，搭配上九十多幅特色圖解和插畫，

不僅淺顯易懂，更充滿生動鮮明的實境感和趣味性。

	 

	世上萬物都自有美麗的一面，試著用生物學的眼光看世界，

	發現不同的美好，也有助於我們找到使人生更具價值的秘訣。

耐心接受「未知、不確定」的狀態，原原本本地納入所見的一切，

思考和發想的空間才不會被行動的範圍所侷限，而能更加寬廣、多元。

只要始終保持著好奇心、想像力和求知欲，

願意來看看這些關於地球、不同生命和人類自己的故事，一定會有驚喜的發現！

	 

	無論人類或細菌，都是歷經了四十億年的進化，而走到了今天。

	每種生物都是各有所長、也各有所短，

	不論體型類別，彼此相互作用、甚至進一步與地球磨合，終於造就出今日的生態樣貌。

	我們雖然不必成天想著細菌或古菌，但若能秉持博愛之心，用全面性的角度來思考整個生物圈，

	或許就不會忘記，除了人類之外，細菌和古菌也共同生存在這個地球上吧。

"
全世界最感人的生物學：用力的活，燦爛的死,https://www.kingstone.com.tw//basic/2013830019577?zone=book&lid=book_class3_efd&actid=book_class3_efd,稻垣榮洋,圓神      ,9789861337401.0,https://cdn.kingstone.com.tw/book/images/product/20138/2013830019577/2013830019577b.jpg,"


為什麼一本科普書，可以讓無數人潸然淚下，重新感受到生活的美好？

為什麼只是講述生物死亡的二三事，卻被許多人視為人生最珍貴的禮物？

2020全日本暢銷No.1科普書，帶你體悟生的光輝、死的燦爛，

大人和孩子都值得一讀！

	 

	生命無論多麼渺小，都有著壯觀的使命，

	為此奮力而活的生物，為此安然赴死的牠們，

	將讓你我感受到無盡的力量！

	生與死，也許牠們比我們更懂──

	 

	死亡是生命的一面鏡子，

	最後的時刻，這些生物們看見了什麼，又訴說了什麼？

	 

日本知名生物學家，以感動人心的散文形式，

描繪出各種生物在有限的生命中，拚死活下去的各種樣貌，

讓我們看見了生命的傳承之美，與那些撼動人心的「最後光輝」。

	 

	生物，從出生開始就沒打算活著回去。這些微生物、昆蟲、動物們，到底是怎麼度過有生之年的？

	從空中微不足道的蜉蝣，到地表體積最大的象，牠們求生及面對死亡的歷程，全都是一齣齣感人的生命故事：

	【蟬】地下蟄潛七年破土而出，生命的最後盡頭卻無法窺見天空

	【蜉蝣】生命短暫又飄渺，卻是串連三億年種族延續的戰士

	【蠼螋】昆蟲中少有的母性光輝，將自己從頭到尾完全奉獻給孩子

	【水母】只要沒有意外，不老不死，活著就是存在的意義

	【基瓦多毛怪】深海中的母螃蟹，卻放棄溫暖朝著冰冷海洋而去

	【象】牠們和人類一樣有同理心嗎？也會悼念死亡嗎？

從生物的生與死，照見你我生命的意義與思索。

"
打擾了！我們是外來生物：自然界中迷人的反派角色？,https://www.kingstone.com.tw//basic/2013000143231?zone=book&lid=book_class3_efd&actid=book_class3_efd,Ulaken Volvox,台灣東販  ,9789865113933.0,https://cdn.kingstone.com.tw/book/images/product/20130/2013000143231/2013000143231b.jpg,"


	會咬人！還有毒！破壞農作物！
	外來種老被當成壞人……

	可是，仔細想一想：
	就像不轉開水龍頭，就不會有水流出來
	如果那些棲息在外國的生物
	一開始沒有來到我們生活的地方，就不會變成討厭鬼了？！

	那麼，
	當初轉開水龍頭的到底是誰呢？
	為什麼要把水龍頭轉開呢？
	瞭解這些生物的由來、習性、危險，
	學習歷史的教訓以免重蹈覆轍。

	73種（動物）＋3種（植物），
	搭配詳細的插圖和漫畫完整介紹！
	外來生物的區分和指定物種全都一目瞭然！

"
UMA世界神祕生物大百科 詭祕檔案1,https://www.kingstone.com.tw//basic/2013600028020?zone=book&lid=book_class3_efd&actid=book_class3_efd,天野倫弘監修,楓樹林    ,9789869691529.0,https://cdn.kingstone.com.tw/book/images/product/20136/2013600028020/2013600028020b.jpg,"


～99種衝擊世界的超恐怖未知生物～
面對巨大、貪婪的UMA，
僥倖存活，已是不幸中的萬幸！

 UMA是Unidentified Mysterious Animal的縮寫，
 指的是在生物學上未經確認的生物體。
 牠們悄聲無息地棲息在人類看不到的地方，
 縱然有人目擊舉報、拍下照片，甚至受其攻擊，
 但累積的資料量都還是無法確切地證實其存在，
 是尖端科技也無法破解的神祕未知。

 本書將介紹99種潛伏在世界各處的UMA！
 以【陸獸】、【人獸】、【水獸】、【異獸】為其分類，
 用清楚且魄力十足的CG畫作，堂堂呈現UMA的正面型態。
 ◎熱沃當怪獸——外型如狼、全身長滿紅毛，在法國馬爾熱里德山造成100人以上死亡。
 ◎南迪熊——一種令人聞之色變的「食腦生物」，息在非洲肯亞共和國的南迪地區。
 ◎蒙古死亡蠕蟲——隱藏在沙漠中，會吐出毒液或釋放電流，調查隊都被牠的毒液殲滅。
 ◎尼斯湖水怪——棲息在蘇格蘭高地的尼斯湖，體型介於7～20公尺，沉潛在深水之中。
 ◎弗拉特伍茲怪物——和幽浮一起出現在西維吉尼亞州弗拉特伍茲，釋放詭異的霧氣與惡臭。

 書中以專欄呈現UMA【稀有度】、【體型】、【樣貌】、【特徵】、【出沒地區】、【有力假說】。
 並收錄「UMA的危險度排行榜」、「大型UMA排行榜」，
 以及過去被視為UMA的生物，現已確知存在的生物。
 謹以本書致地球的冒險者，願你們踏上尋找UMA的征程，
 解開世界未解之謎。

本書特色

 ◎99種UMA超清楚正面肖像畫：廣蒐證據，描繪生物學上尚未確認生物的經典樣貌！
 ◎依型態、習性分4大類UMA：【陸獸】、【人獸】、【水獸】、【異獸】，探訪無奇不有的神祕之境。
 ◎UMA超詳細基本資料：以專欄呈現UMA【稀有度】、【體型】、【樣貌】、【特徵】、【出沒地區】、【有力假說】。

"
細胞：影響我們的健康、意識以及未來的微觀世界內幕,https://www.kingstone.com.tw//basic/2013630012365?zone=book&lid=book_class3_efd&actid=book_class3_efd,約書亞．拉普波特,商周出版  ,9789864773596.0,https://cdn.kingstone.com.tw/book/images/product/20136/2013630012365/2013630012365b.jpg,"


 一本從頭開始解說細胞是什麼，卻不是教科書的科普讀物！
 細胞，生命體的基本結構單位，但你真的瞭解它嗎?
 你知道人類是如何發現細胞構造的嗎？跟顯微鏡的發展有什麼關聯？
 細胞的結構是什麼？它在人體內如何運作？
 更重要的是──
 DNA、RNA的轉譯、轉錄如何影響你；
 人工改造基因體技術CRISPR是什麼？操控基因體可能嗎？
 還有，攸關你我未來的個人化醫學與再生醫學的發展與可能難題有哪些……

 細胞是生命的基本單位，單細胞生物無所不在，包括我們身體的表面。人體是由特定細胞類型，排列成特定結構、並且彼此相互聯繫的不同自給自足的器官。我們的細胞可以被分離，並且在培養皿中生長。一個功能不正常的細胞可以是癌症形成的原因。細胞療法、幹細胞的潛能，以及許多現代的個人化和再生醫學，歸根究柢都是受惠於對細胞在分析、理解和操作上新方法的運用。沒有先瞭解細胞和細胞生物學，便無法理解現代生物醫學的研究和臨床實作。因此，本書將細胞視為人類健康和疾病的核心焦點，人體的內部運作以及現代醫學的主要治療目標。

 《細胞》作者書寫與細胞相關的大部分知識，從DNA雙螺旋、孟德爾的遺傳學說到基因體的破解與操作、最新的人工改造基因體技術CRISPR，從細胞、器官到系統，以及將生物科技運用在現實生活上，甚至還介紹了觀察細胞的光學顯微術發展和最新技術。本書文字淺顯易懂又不拖泥帶水，讀來有趣且沒有門檻。

"
餐桌上的生物學：看色、香、味、溫度、食器如何影響食物的味道,https://www.kingstone.com.tw//basic/2014271310803?zone=book&lid=book_class3_efd&actid=book_class3_efd,小倉明彥,晨星      ,9789864432127.0,https://cdn.kingstone.com.tw/book/images/product/20142/2014271310803/2014271310803b.jpg,"


生物學就藏在日常料理中！
 看色、香、味、溫度、食器如何影響食物的味道

  

 大學最受歡迎生物課
 生物學教授生動講授，
 從解剖學、生物化學到歷史，
 將美味料理的秘訣端上桌！

  

 ‧你知道鮮味的由來嗎？
 ‧神秘果為什麼可以讓酸變甜？
 ‧蝦子煮熟為什麼會變紅色？
 ‧怎麼煮出漂亮的黃色海鮮燉飯？
 ‧一片檸檬就可讓錦葵花茶從藍變粉紅！

  

 本書端上餐桌上的料理生物課，
 精選有趣又有料的科學素材，
 從簡單小實驗，邊吃邊學生物學！

  

本書特色

  

 1、從料理生物學出發，剖析色、香、味、溫度、食器怎麼影響食物的味道
 2、結合解剖學、生物化學及歷史，做料理也能長知識
 3、透過簡單小實驗，從熟悉的料理中發掘有趣的科學

"
圖解病毒學,https://www.kingstone.com.tw//basic/2013690013135?zone=book&lid=book_class3_efd&actid=book_class3_efd,劉明德、黃國石,五南      ,9789571186160.0,https://cdn.kingstone.com.tw/book/images/product/20136/2013690013135/2013690013135b.jpg,"


	●以深入淺出、循序漸進的方式的與通俗易懂的語言，整體性而系統化地介紹了病毒學的基本理論、方法與技術。
	●特別凸顯出關鍵性的重點，將理論與實務做有效地整合，內容精簡扼要。
	●適用於醫護相關科系學生、研習醫護通識課程的學生、醫護相關職場的從業人員、對病理學有興趣的社會大眾與參加各種醫護認證與相關考試的應考者。

	本書包括總論和個論， 總論重點介紹病毒的基本性狀、感染與免疫；個論則重點介紹呼吸道病毒、腸道病毒、急性胃腸炎病毒、肝炎病毒、皰疹病毒、逆轉錄病毒、及狂犬病毒、人乳頭瘤病毒等。也介紹瞭病毒學總論，各種常見的病毒及朊粒。同時針對教學中的重點與內容的疑難之處，充分運用非線性互動式的呈現方式，以圖、文、表並茂的立體互動式空間，呈現出多樣化與生動活潑的嶄新教學方式，深刻地營造出更易於被學生所接受的教學方式。

"
