書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
高中化學：重點整理、有效學習！,https://www.kingstone.com.tw//basic/2015240249544?zone=book&lid=book_class3_tpg&actid=book_class3_tpg,二見太郎,台灣東販  ,9789865115449,https://cdn.kingstone.com.tw/book/images/product/20152/2015240249544/2015240249544b.jpg,"


	公式和專有名詞太多記不起來…
	又不想讀太長的說明文字…
	把「重點」先整理起來的最快學習法！

	本書的目的，是為了幫助第一次接觸高中化學的同學們
	更有效率地學好這些課程。

	為了讓學生們「更有效率的學習化學」，
	因此會用淺顯易懂的方式說明化學原理，
	並且會詳細說明每個重要詞彙的意義。

	而且除了文章，書中也用許多插圖與圖表，幫助你直觀理解化學。
	如果一直盯著文字會讓你疲勞的話，可以把文字暫放一邊，
	就算只是簡單看過一張張插圖，也先大概了解章節的概要。

	各章節中還設計了「速成重點！」，
	把特別需要注意的重點列出來。
	若能在看到「速成重點！」的同時想起學過的內容，
	就表示你確實已經將該部分融會貫通了。

	此外，設計了與內文相關的「了解就會很有幫助的內容」或
	「稍微艱深一些的內容」的專欄。
	雖然可能有些超出課程綱要的範圍，
	但閱讀之後，有助於拓展知識的深度及廣度。

	不管是學校課程的預習、複習，還是準備大考，
	本書都一定能對你有所助益。
	讓我們為了提升化學能力，一起加油吧！

	★各章節皆整理出「速成重點」，讓你迅速了解化學的重要內容，也可用在考前的重點複習！
	★詳細說明每一個重要詞彙的意義。可做為化學的「辭典」！
	★詳列豐富的插圖、圖表！只翻閱圖表也可以掌握各章節的概要。

"
歷年指定科目考試化學試題攻略,https://www.kingstone.com.tw//basic/2015214468636?zone=book&lid=book_class3_tpg&actid=book_class3_tpg,林成彥,建興      ,9789862242506,https://cdn.kingstone.com.tw/book/images/product/20152/2015214468636/2015214468636b.jpg,"

本書將近年指定科目考試化學考科試題依年度順序編排，試題逐題作詳盡的解析，幫助同學在解題之餘亦能獲得正確的觀念及完整的連貫性，並從中領會到高中三年所學化學知識的內涵。試題詳解中每一題編者均附上【解題技巧】，此部份是編者多年教學經驗心得傳承，請同學務必反覆熟練，相信可以大大增加同學的應試臨場戰力！本書除對於近年試題作解析之外，另外編擬兩回模擬試題，同學務必確實演練，以加強臨場舉一反三的能力。
                    
"
近十年化學試題暨詳解（新）,https://www.kingstone.com.tw//basic/2015214468766?zone=book&lid=book_class3_tpg&actid=book_class3_tpg,陳紀全,建興      ,9789862241851,https://cdn.kingstone.com.tw/book/images/product/20152/2015214468766/2015214468766b.jpg,"

■本書依據最新課程標準編輯:編著內容涵蓋： ◎大學入試學科能力測驗◎大學入試指定科目考試
                    
"
高中化學夯寶典,https://www.kingstone.com.tw//basic/2015214468506?zone=book&lid=book_class3_tpg&actid=book_class3_tpg,林成彥,建興      ,9789862240892,https://cdn.kingstone.com.tw/book/images/product/20152/2015214468506/2015214468506b.jpg,"

◆依據最新課程標準編輯，內容涵蓋；高中化學（學測+指考）所有重點。◆重點整理敘述詳解，觀念統合容易。◆題型分類系統分明，解析簡潔扼要。◆實力測驗題目齊全，成果驗收方便。
                    
"
