書名,書籍網站,作者,出版社,ISBN,圖片網址,書籍簡介
國中會考模擬題本（數學科）,https://www.kingstone.com.tw//basic/2015215920485?zone=book&lid=book_class3_tll&actid=book_class3_tll,升高中教研會,光田      ,4712839709141.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015215920485/2015215920485b.jpg,"

中學教育隨著十二年國教的上路，國中基測正式走入歷史。教育部為瞭解國中畢業學生的學力水準，改採「國中教育會考」來量測學生的學習成果。國中會考與國中基測的難易度並不相同，國中基測是「中間偏易」的程度，通過率約六成五，而國中會考則是「難易適中」，通過率僅約五成。國中會考將成績區分為：「精熟」、「基礎」與「待加強」三個等級，並可作為高中免試入學申請的比序依據。為了能更明瞭學生解題的邏輯思考過程，國中教育會考的數學科納入了「非選擇題」的題型。從教育部所公布的國中教育會考測驗說明，在數學科的部分，「選擇題」的題型和基測的題型差別不大，但多了2至3題「非選擇題」。因此，學生必須更加強練習如何以計算式來表達自己的推論流程。本書參考教育部所公布的題本及歷屆國中基測試題，並依據國中學生的學習過程，分別精心編寫各分冊及全範圍的模擬試題，讓學生可以先從小範圍的練習，逐步擴大到所有國中階段數學的模擬測驗。由於國中會考的數學科加考了「非選擇題」，顯示國中會考的數學評量，除了重視學生的數學概念之外，也更加注重學生的數學溝通能力。所以，同學的學習不能只著重於選擇題的解題技巧和訣竅，對於演算與推論等相關能力的培養，才是能在國中會考數學科中脫穎而出的關鍵。
                    
"
私中入學模擬題庫（數學科）,https://www.kingstone.com.tw//basic/2015215890443?zone=book&lid=book_class3_tll&actid=book_class3_tll,升私中教研會,光田      ,4712839709097.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015215890443/2015215890443b.jpg,"

十二年國教實施以來，因為入學條件逐年變動，提高了小學畢業生將來就讀學校的不確定性，造成許多家長的恐慌。家長唯恐小朋友在免試入學的制度下無法進到理想的中學就讀，因此選擇升學績效卓著的私立中學。然而，辦學品質受到肯定的私立中學，招生人數有限，入學競爭往往非常激烈，學校會以各種方式篩選入學新生。本書針對小六學生參加私立中學入學測驗，以及國一新生入學後的分班能力測驗，精心搜集編製「數學科」模擬試題，共有綜合測驗16回，每回25題測驗題，書後並附有詳解，方便學生參考學習。經由本書的練習，可以熟悉私中入學的測驗題型，使參加考試的同學在測驗中取得佳績。此外，本書也適合作為國小課程的總結複習，以及國中一年級的預習教材。
                    
"
111升高中{KO會考}總複習講義．數學（1－4）冊,https://www.kingstone.com.tw//basic/2015216984943?zone=book&lid=book_class3_tll&actid=book_class3_tll,編輯,奇鼎      ,3893608267930.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216984943/2015216984943b.jpg,0
國中會考主題式統整評量（數學科）第3版,https://www.kingstone.com.tw//basic/2015216090163?zone=book&lid=book_class3_tll&actid=book_class3_tll,國中會考教研會,光田      ,4712839709639.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216090163/2015216090163b.jpg,"

九年一貫課程一綱多本，各家版本差異頗大，尤其在國中教育會考試題越來越靈活的前提下，本社根據教育部公布「國民教育九年一貫課程綱要」精編國中教育會考主題式統整評量系列叢書，俾提供學生練習。有鑑於考生對國中教育會考之需，綜合各家版本教科書重點精華為經，歷屆基本學測考題為緯，有系統的以主題式統整評量，藉由試題演練更加了解重點所在，提升考生實力。由於國中教育會考命題著重思考、分析、理解能力，如何在有限的時間，完整複習國中三年課程，一直是教師及學生的煩惱，隨著本書的問世，一切問題將迎刃而解！本書雖經細心校訂，疏誤在所難免，容有未當尚祈教界先進指正，不勝感激。
                    
"
國中數學一點都不難,https://www.kingstone.com.tw//basic/2015240236421?zone=book&lid=book_class3_tll&actid=book_class3_tll,許建銘,五南      ,9789577631664.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015240236421/2015240236421b.jpg,"

◎融會貫通、思路靈活是學好國中數學的不二法門！◎提升國中數學能力的200個撇步！◎參加國小、國中特殊班（含資優班、科學班）甄選的練功秘笈！根據「國際數學與科學教育成就趨勢調查」（簡稱TIMSS 2007）報告，臺灣小四與國二學生在「喜歡數學態度」與「數學學習自信心」的成績表現，顯著低於國際平均。有鑑於此，本書作者特別針對小學五、六年級與國一(七年級)新生撰寫此書，期待能在教育革新的轉變中，幫助所有想愛上數學的小學生與國中生，提振他們的數學能力，增進了解學習數學的本質與意義，並為學習興趣注入活力。本書內容摒棄艱澀、僵固題材。由於考慮「國中基本學力測驗」的解題思考不只侷限數學知能，還包括生活經驗與多元智能的連結能力，所以選材特別注重生活化、情境式、趣味性與思考性，同時結合了數學成就測驗、數字邏輯智力測驗、數學性向測驗，讓學生得以銜接國小、國中數學課程上的關鍵知能、診斷或強化數學概念理解、增進國中數學的解題能力，並得以作為參加國小、國中特殊班（含資優班、科學班）甄選的練功秘笈。
                    
"
專門為中學生寫的數學課本：代數（二）（2018年全新修訂版）,https://www.kingstone.com.tw//basic/2015240215655?zone=book&lid=book_class3_tll&actid=book_class3_tll,李家同,聯經      ,9789570850505.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015240215655/2015240215655b.jpg,"


	每一個代數小觀念，都以大量例題說明，完整解說並釐清疑問，以融會貫通取代強背強記。
	再加上大量習題練習，強化熟練度，挑戰代數難題不是夢！
	從基本概念循序解說，將課本欠缺的解題邏輯，作最佳引導。
	依學生中等程度設計，強調每個國中生都必須學習的基本概念。
	各種題型解說詳盡並輔以圖示，幫助學生輕鬆理解，並快速獲得解題要領。

	在《專門為中學生寫的數學課本：代數（2018年全新修訂版）》第一至第四冊內容中，李家同教授將每個代數觀念以大量例子與題目說明，打破一般教科書其薄無比的解說分量，輔以大量習題，幫助學生循序漸進，並建立點、線、面的架構，全面掌握數學難題。避免學生總是學了新觀念卻忘了舊知識。

	而這幾本探討代數的教材，也為家長老師減輕了負擔，降低繞遠路不得其要領的風險，只要跟著每一章節、每一個觀念的解說與例題，就可以打好國中代數基礎。如同李家同教授所說：「我始終不相信代數是很難的，如果學生學不好，我們做老師的，應該負起責任來，只要我們對於每一個小觀念，都不厭其詳地解釋，給很多的例題，孩子們一定會學會的。」

"
揚績得分王：國中數學講義（國二下）,https://www.kingstone.com.tw//basic/2015213718626?zone=book&lid=book_class3_tll&actid=book_class3_tll,沈俊青,前程出版社,9789577044624.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015213718626/2015213718626b.jpg,"


	你想在國中課業上先馳得點嗎？
	面對小考月考基測，想揮出致勝的滿貫全壘打嗎
	快快加入揚績數學，讓你威風八面，無往不利！

	 

	面對基測冠軍賽，揚績讓你打好紮實的基本功，
	透過精彩的投打演練，讓你適量練習，就能掌握得分精髓。
	教練的小叮嚀有效幫助你掌握重點，讓觀念更清晰。

	 

	在書中，我們更安排王牌投手投出的伸卡球（挑戰題）秘密訓練，讓你享受思考的快感。

	 

	每一章節最後都安排了經典大賽，溫熱你的手感，讓你提前熟悉基測的命題面向。

	 

在揚績數學裡，你就是得分MVP

"
來吧！再也不用怕數學  用代數來思考：上大學前你必須全面掌握的數學概念〈修訂版〉,https://www.kingstone.com.tw//basic/2015240253299?zone=book&lid=book_class3_tll&actid=book_class3_tll,王富祥、游雪玲,八方      ,9789863812272.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015240253299/2015240253299b.jpg,"


	適用國小5～6年級、國中1～3年級、高中1～3年級

	數學不用靠死背、你也能出類拔萃，18歲前數學の不頭痛寶典！
	一本囉唆卻又簡潔的數學秘笈
	一本什麼都有，不用到處找問題&解答的數學題型大解密
	一本如同老師在你身邊耳提面命的數學家教行動電源

	本系列數學書，預計出版四冊，主題包含《實數的生存法則》、《用代數來思考》、《歡迎來到函數世界》、《形體全攻略》，收錄從國小接觸到數學開始到高中考上大學前，你會遇到的所有數學觀念與考試題型，通通一網打盡！讓你不用再多花錢四處買參考書，只要你把這4本書依序念到精通，算到透徹，任何升學考都難不倒你。

	1.前半段例題：依應用策略的先後次序，逐一舉例，並不厭其煩地「備註、備註、再備註」。其目的就是要「洗你的腦、又洗你的腦、再洗你的腦」，洗到你很自然地記住這些「策略及相關工具」。

	2.後半段例題：打散應用策略的次序，隨機安排例題，並減少備註，以利提供在考場面對多變試題時，能在「不預期一定是某段落的某策略應用」的狀態下，有能力自行「看出解題的所以然」來！

"
數學科國中精選歷屆試題30天完全衝刺,https://www.kingstone.com.tw//basic/2015216826724?zone=book&lid=book_class3_tll&actid=book_class3_tll,世一文化編輯群,世一文化  ,9789864296484.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216826724/2015216826724b.jpg,"

精選100～109年歷屆試題，掌握歷年大考命題趨勢及出題走向，突破學習盲點，透過考題練習，精準複習數學科會考題型，考前30天強化學習效率，策略性學習大提升，後附詳細解答，自我解題對照最方便，讓莘莘學子輕鬆贏戰會考!
                    
"
國中會考重點精華（數學科）第2版,https://www.kingstone.com.tw//basic/2015216260184?zone=book&lid=book_class3_tll&actid=book_class3_tll,國中會考教研會,光田      ,4712839709806.0,https://cdn.kingstone.com.tw/book/images/product/20152/2015216260184/2015216260184b.jpg,"

九年一貫課程一綱多本，各家版本差異頗大，尤其在國中教育會考試題越來越靈活的前提下，本社根據教育部公布「國民教育九年一貫課程綱要」精編國中會考重點精華系列叢書，俾提供學生練習。有鑑於考生對國中教育會考之需，綜合各家版本教科書之精華為經，歷屆國中會考考題為緯，有系統的重點整理，藉由試題演練，更加了解重點精華所在，提升考生實力。由於國中教育會考命題著重思考、分析、理解能力，如何在有限的時間，完整複習國中三年課程，一直是教師及學生的煩惱，隨著本書的問世，一切問題將迎刃而解！本書雖經細心校訂，疏誤在所難免，容有未當，尚祈教界先進指正，不勝感激。
                    
"
