書名,書籍網站,作者,出版社,ISBN,圖片網址
臺灣傳統家具鑑賞與保存,https://www.kingstone.com.tw//basic/2015213744779?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,阮炯港,文化資產局,9789860345681,https://cdn.kingstone.com.tw/book/images/product/20152/2015213744779/2015213744779b.jpg
鍾肇政的臺灣關懷,https://www.kingstone.com.tw//basic/2017830172096?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,周錦宏、鍾延威、王保鍵(主編),遠流      ,9789865659394,https://cdn.kingstone.com.tw/book/images/product/20178/2017830172096/2017830172096b.jpg
海外客家研究的回顧與比較,https://www.kingstone.com.tw//basic/2015216898097?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,蕭新煌、張維安、張翰璧(主編),遠流      ,9789865659400,https://cdn.kingstone.com.tw/book/images/product/20152/2015216898097/2015216898097b.jpg
臺灣的海外客家研究,https://www.kingstone.com.tw//basic/2015360104525?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,張翰璧、蕭新煌 (主編),巨流圖書  ,9789577326133,https://cdn.kingstone.com.tw/book/images/product/20153/2015360104525/2015360104525b.jpg
籠城之戰：1895年南臺灣六堆客家火燒庄戰役,https://www.kingstone.com.tw//basic/2017330281472?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,李文良、陳瑢真、戴心儀,臺灣文獻館,9789860724257,https://cdn.kingstone.com.tw/book/images/product/20173/2017330281472/2017330281472b.jpg
一鏡到底 中港溪的流光溢影 畫意流轉 1 玉光照相館（精裝）,https://www.kingstone.com.tw//basic/2029570120350?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,徐彩雲,客委會客發,9789865434243,https://cdn.kingstone.com.tw/book/images/product/20295/2029570120350/2029570120350b.jpg
一鏡到底 中港溪的流光溢影 逆光顯影 2 南美照相館（精裝）,https://www.kingstone.com.tw//basic/2029570120480?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,徐彩雲,客委會客發,9789865434250,https://cdn.kingstone.com.tw/book/images/product/20295/2029570120480/2029570120480b.jpg
一鏡到底 中港溪的流光溢影 寫生影跡 3 珊瑚照相館（精裝）,https://www.kingstone.com.tw//basic/2029570120510?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,徐彩雲,客委會客發,9789865434267,https://cdn.kingstone.com.tw/book/images/product/20295/2029570120510/2029570120510b.jpg
一鏡到底 中港溪的流光溢影 返映折射 4 林照相館（精裝）,https://www.kingstone.com.tw//basic/2029570120640?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,徐彩雲,客委會客發,9789865434274,https://cdn.kingstone.com.tw/book/images/product/20295/2029570120640/2029570120640b.jpg
一鏡到底 中港溪的流光溢影（套裝）,https://www.kingstone.com.tw//basic/2029570120770?zone=book&lid=book_class3_iqd&actid=book_class3_iqd,徐彩雲,客委會客發,9789865434281,https://cdn.kingstone.com.tw/book/images/product/20295/2029570120770/2029570120770b.jpg
